,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
25,"Saint Petersburg, FL",Catalent Pharma Solutions,"With over 80 years serving the industry, Catalent has proven expertise in bringing more customer products to market faster, enhancing product performance and...",5bf8f163ea4493a6,Analytical Scientist,,39.6,122,3 days,2016-10-18 00:01:26.185207,Tampa
26,"Saint Petersburg, FL","TAO Connect, Inc.","Research in machine intelligence has already impacted many areas of business, education, and health, yet applying machine learning to mental health is in its...",a85824e7daa4d0b9,"Research Scientist, Machine Learning",,,,24 days,2016-10-18 00:01:26.185207,Tampa
27,"Tampa, FL","Hillsborough County, FL",Applicants that meet the minimum job requirements and qualify for Veterans’ Preference who believe they have not been afforded employment preference in...,67260689e835ec4b,Environmental Scientist I,"$33,696 - $53,498 a year",43.2,3,10 days,2016-10-18 00:01:26.185207,Tampa
28,"Tampa, FL","MacAulay-Brown, Inc.","Work history shall demonstrate 3 years of experience in capturing data, typically as a data collector during the seminars....",84ed7364063ac95d,Operations Research Systems Analyst (ORSA),,43.2,3,58 minutes,2016-10-18 00:01:26.185207,Tampa
29,"Tampa, FL 33612",Moffitt Cancer Center,"The cancer center has excellent research and clinical facilities, including a freestanding screening center dedicated to subject recruitment for prevention and...",8f0b27e50121e8da,Faculty Position in Bioinformatics,,51.6,143,24 days,2016-10-18 00:01:26.185207,Tampa
30,"Tampa, FL",New York Life Insurance Co,"Knowledge with Web Analytics data and tools, such as Adobe analytics and Adobe Audience Management. Must have work experience in digital analytics, including...",6e0f440a1ddcdabd,"Sr. Manager/Digital Data Scientist, Digital Analytics #33648",,43.8,962,30+ days,2016-10-18 00:01:26.185207,Tampa
31,"Tampa, FL",Northrop Grumman,"Plans data collection, and analyzes and interprets numerical data from studies, surveys, and other sources and applies statistical methodology to provide...",00b06d32f309bc47,Support Team Statistician,,51.0,2126,30+ days,2016-10-18 00:01:26.185207,Tampa
32,"Tampa, FL 33610",Axelon Services Corporation,Works with main clients and project and business leaders to identify analytical requirements. Provide additional Client to Tampa Model Development team....,eb9722fc155ae7da,Statistical Modeling,,39.6,23,17 days,2016-10-18 00:01:26.185207,Tampa
33,"Tampa, FL 33609 (Swann Estates area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",315ee7be9879e14d,Marketing Intern,,51.0,122,17 days,2016-10-18 00:01:26.185207,Tampa
34,"Tampa, FL",Northrop Grumman,Northrop Grumman is seeking multiple experienced Intel Analysts with prior experience with MOP-MOE development and experience participating as part of a diverse...,89f70439d5d83b19,Intel (Data) Analyst 3/4 - AFRICOM/CENTCOM,,51.0,2126,30+ days,2016-10-18 00:01:26.185207,Tampa
35,"Clearwater, FL",SSG LLC,Manage dataset creation and data quality control processes for analytics and model development and validation....,07d12a2a0f96540f,Senior Data Scientist,,,,6 days,2016-10-18 00:01:26.185207,Tampa
36,"Tampa, FL",Moffitt Cancer Center,"STRUCTURE, PLINK), and relevant statistical packages in R is preferred. The Research Data Analyst I will conduct bioinformatic and biostatistical analyses...",0a579a2c112d7ac9,RESEARCH DATA ANALYST,,51.6,143,30+ days,2016-10-18 00:01:26.185207,Tampa
37,"Tampa, FL",Jacobs,"Work history shall demonstrate 3 years of experience in capturing data, typically as a data collector during the seminars....",830a220597eba5de,Operations Research Systems Analyst (ORSA),,51.0,1383,30+ days,2016-10-18 00:01:26.185207,Tampa
38,"Tampa, FL",BMS,"Programming expertise to clinical project teams in support of development,. Statistical concepts used in the analysis and submission of clinical data, and....",5da643d46bb14820,Statistical Programming Technical Manager,,43.8,71,4 days,2016-10-18 00:01:26.185207,Tampa
39,"Tampa, FL","Numeric, LLC",Data Scientist - Digital Marketing Analytics. The Data Scientist will own the projects supporting marketing efforts and work within a collaborative environment....,fd04de97cf12c5b6,Data Scientist - Digital Marketing Analytics,,,,30+ days,2016-10-18 00:01:26.185207,Tampa
40,"Tampa, FL",General Dynamics - Information Technology,Ensures the integrity of project data; Coordinates with scientists and other technical experts to design and develop statistical analyses methodologies....,d3f61ae582ff984d,Asset Manager,,43.8,3521,17 days,2016-10-18 00:01:26.185207,Tampa
41,"Tampa, FL 33612",Moffitt Cancer Center,"IMO integrates mathematicians, computer scientists, and physicists together with imaging specialists as well as clinical and experimental oncologists to develop...",cb423ffa95a9a7d9,POST DOC FELLOW,,51.6,143,24 days,2016-10-18 00:01:26.185207,Tampa
42,"Saint Petersburg, FL",Catalent Pharma Solutions,"With over 80 years serving the industry, Catalent has proven expertise in bringing more customer products to market faster, enhancing product performance and...",bebcea3eaf8d8d32,Scientist,,39.6,122,19 days,2016-10-18 00:01:26.185207,Tampa
43,"South Tampa, FL","Command Post Technologies, Inc.","Work history shall demonstrate 3 years of experience in capturing data, typically as a data collector during the seminars....",8487f7b35032cd78,Operations Research Systems Analyst (ORSA),,,,26 days,2016-10-18 00:01:26.185207,Tampa
44,"Tampa, FL 33602 (Downtown area)","Future Technologies, Inc.","Work history shall demonstrate 3 years of experience in capturing data, typically as a data collector during the seminars....",0961a46a7313ad10,Operations Research Systems Analyst ? Special Operating Forc...,,,,25 days,2016-10-18 00:01:26.185207,Tampa
45,"Tampa, FL",Altamira Technologies Corporation,Someone who can work with data scientists to work with us on using existing frameworks or to develop creative solutions to navigate and interact with massive...,6e9acc1c2dac1a77,Front-End Developer/Data Visualization Engineer/Programmer,,42.0,4,30+ days,2016-10-18 00:01:26.185207,Tampa
46,"Saint Petersburg, FL",Catalent Pharma Solutions,"With over 80 years serving the industry, Catalent has proven expertise in bringing more customer products to market faster, enhancing product performance and...",9706c5ba43551cec,Associate Scientist,,39.6,122,19 days,2016-10-18 00:01:26.185207,Tampa
47,"Tampa, FL 33602 (Downtown area)",Terracon,"Interpret soil, bedrock and groundwater elevation and quality data. Be familiar with what could go wrong on a project and how to protect the Company....",901638c4283306a1,Senior Geologist,,39.0,67,6 days,2016-10-18 00:01:26.185207,Tampa
48,"Tampa, FL",Archimedes Global,Archimedes delivers superior results by combining deep domain expertise with technology-enabled innovations....,d1038a6ea8130c60,SOF Senior Research Analyst,,,,30+ days,2016-10-18 00:01:26.185207,Tampa
49,"Tampa, FL 33601",Caresoft,Machine Learning and BI ExperienceData Scientist who also analyses backgroundSomeone who has used Big data in their jobsBANKING experience ideal Data Scientist...,5af07c1fbe3dec51,Sr.BI/Data Scientist,,39.0,2,4 days,2016-10-18 00:01:26.185207,Tampa
50,"Clearwater, FL 33764",BayCare,Analyzes BayCare's financial and clinical data related to Managed Care Insurance Net Revenue generation for BayCare facilities and services....,e5acf8045aeffb9d,STATISTICAL ANALYST - MANAGED CARE,,42.6,145,30+ days,2016-10-18 00:01:26.185207,Tampa
51,"Tampa, FL",Academi,"Provide recommendations of analysis on current force distribution, force generation plans, deployment length, PERSTEMPO issues, and memorandums of understanding...",9273df24bf312e70,Operations Research Systems Analyst (ORSA) Support SME,,43.8,57,3 days,2016-10-18 00:01:26.185207,Tampa
52,"Tampa, FL",City of Tampa,Interpret advanced scientific data; Apply scientific and technical knowledge accurately using professional judgment;...,b09d108d25315cd9,Lab Quality Control Scientist,"$52,790 - $79,165 a year",51.6,34,20 days,2016-10-18 00:01:26.185207,Tampa
53,"Tampa, FL",General Dynamics - Information Technology,"Work history shall demonstrate 3 years of experience in capturing data, typically as a data collector during the seminars....",f485934a2b5a9f59,SOF Operations Research Systems Analyst (ORSA),,43.8,3521,27 days,2016-10-18 00:01:26.185207,Tampa
54,"Tampa Bay, FL",The Nielsen Company,"Provide project status updates to project manager about key. By integrating information from its Watch and Buy segments and other data sources, Nielsen provides...",933dd4fa3f3e62c6,Research Communication Specialist,,43.2,676,14 hours,2016-10-18 00:01:26.185207,Tampa
55,"Tampa, FL 33602 (Downtown area)","Gresham, Smith and Partners.",The ability to lead project pursuits as a project manager. GS&P consists of industry-leading professionals practicing architecture and engineering design as...,707ee284737dc56f,"Marketing Pursuit Manager - Healthcare market | Tampa, FL",,,,9 days,2016-10-18 00:01:26.185207,Tampa
56,"Tampa, FL 33602 (Downtown area)","Gresham, Smith and Partners.",GS&P consists of industry-leading professionals practicing architecture and engineering design as well as scientists and highly specialized planning and...,4dc648bac3aca831,"Traffic Engineer EIT | Tampa, FL",,,,10 days,2016-10-18 00:01:26.185207,Tampa
57,"Tampa, FL",Eagle Ray Inc,Is seeking a qualified and experienced subject matter expert to support the J32 Global Force Management Division that ensures all special operations deployments...,e762cd80454a9bba,Operations Research Systems Analyst (ORSA) Support SME,,43.8,5,3 days,2016-10-18 00:01:26.185207,Tampa
58,"Tampa, FL",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",d32839e54db59951,Software Engineer II (659493),,43.2,35,30+ days,2016-10-18 00:01:26.185207,Tampa
59,"Tampa, FL",Axius Technologies,"Should be well versed in R, SAS, Any BI Tools, Hadoop-based data mining frameworks and familiar with SQL, Python, Java....",ccd9d379eb71400d,Data Scientist,,54.0,4,30+ days,2016-10-18 00:01:26.185207,Tampa
60,"Tampa, FL","MacAulay-Brown, Inc.",MacB is seeking a qualified and experienced subject matter expert to ensure all special operations deployments are tailored to meet the requirements of the...,1e5761236d714924,USSOCOM J3 Operations Research Systems Analyst (ORSA) Suppor...,,43.2,3,59 minutes,2016-10-18 00:01:26.185207,Tampa
61,"Saint Petersburg, FL",Catalent Pharma Solutions,"With over 80 years serving the industry, Catalent has proven expertise in bringing more customer products to market faster, enhancing product performance and...",dd385302857c9f45,Analytical Scientist (Method Development),,39.6,122,3 days,2016-10-18 00:01:26.185207,Tampa
62,"Tampa, FL",Moffitt Cancer Center,"The cancer center has excellent research and clinical facilities, including a freestanding screening center dedicated to subject recruitment for prevention and...",2387d2b3690c5eef,Flow Cytometry Core Staff Scientist,,51.6,143,30+ days,2016-10-18 00:01:26.185207,Tampa
63,"Saint Petersburg, FL",Catalent Pharma Solutions,Executes experimental studies intended to provide supporting data or to resolve technical issues encountered during each project....,8a85d6b825f72c01,Lead Scientist,,39.6,122,13 days,2016-10-18 00:01:26.185207,Tampa
64,"Tampa, FL",InCadence Strategic Solutions,Candidate will work with Data Scientists to develop creative solutions to visualize and interact with massive data sets....,898f434fb027a4bf,Data Visualization Engineer,,55.800003,6,3 days,2016-10-18 00:01:26.185207,Tampa
65,"Tampa, FL 33602 (Downtown area)",Leidos,"The purpose of this cell is to provide unique, deep, and timely analysis on a range of pressing, operationally-focused issues using multi-source data in the...",01d3a2a6a263f074,Senior Operations Research Analyst (ORSA),,43.8,187,30+ days,2016-10-18 00:01:26.185207,Tampa
66,"Tampa, FL",Staffing Resource Group,Writes and review scientific publications in scientific journals/magazines. Provides leadership and guidance to the Pre-formulation and Formulation Development...,ae8d3047db09beb0,Formulation Lead,,42.0,2,19 days,2016-10-18 00:01:26.185207,Tampa
