,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
0,"Kansas City, MO",Solairity Inc.,"You will build and implement machine learning models to make timely, automated decisions.We are looking for a mixture between a statistician, scientist, machine...",4637c466248b97f1,Data Scientist,,,,30 days,2016-10-18 00:18:34.787165,Kansas City
1,"Kansas City, MO 64106 (Downtown area)",The Nerdery,"Experience with Machine Learning algorithms, Data Mining techniques, Data Munging. Find meaningful patterns in data utilizing Python, R, or SAS....",bd051ff96521f084,Data Scientist: Kansas City,,40.2,5,30+ days,2016-10-18 00:18:34.787165,Kansas City
2,"Kansas City, MO",DST Systems,"These individuals will support Machine Learning and Data Scientists by implementing analytic and sampling jobs in Spark, MapReduce, and SQL and will build new...",c21ba2b93c7a6e07,Data Engineer,,40.8,109,3 days,2016-10-18 00:18:34.787165,Kansas City
3,"Kansas City, MO",The University of Kansas Medical Center,"Subject to the regulations of the State of Kansas, the Board of Regents and the University of Kansas Medical Center, I understand and agree that I may be...",14275358e1d31c89,Research Scientist,,40.8,3,17 days,2016-10-18 00:18:34.787165,Kansas City
4,"Kansas City, MO 64108 (Crown Center area)",BlueCross BlueShield of Kansas City,Data Scientists need to be creative thinkers and propose innovative ways to look at problems by using data mining (the process of discovering new patterns from...,247aea7950f57463,Data Scientist,,51.0,3388,30+ days,2016-10-18 00:18:34.787165,Kansas City
5,"Kansas City, KS",Sogeti,Data Scientists need to be creative thinkers and propose innovative ways to look at problems by using data mining (the process of discovering new patterns from...,996a3725e7ef2f95,Data Scientist,,40.8,77,30+ days,2016-10-18 00:18:34.787165,Kansas City
6,"Kansas City, MO 64108 (Crown Center area)",BlueCross BlueShield of Kansas City,"Utilizing industry standard as well as cutting-edge health economic analytical and statistical techniques, conduct disease specific analyses that provide...",214316fcf4d86bc7,Data Scientist-Pop Health,,51.0,3388,30+ days,2016-10-18 00:18:34.787165,Kansas City
7,"Kansas City, MO",The University of Kansas Medical Center,"Subject to the regulations of the State of Kansas, the Board of Regents and the University of Kansas Medical Center, I understand and agree that I may be...",d305d917ca225d3e,Research Assistant,,40.8,3,6 days,2016-10-18 00:18:34.787165,Kansas City
8,"Kansas City, MO",Cerner Corporation,"Cerner Math is a new, innovative group focusing on developing data-driven business and mathematical model-based solutions for the health industry, positioning...",f9b7fe55f54fd8df,Data Scientist,,43.2,212,30+ days,2016-10-18 00:18:34.787165,Kansas City
9,"Kansas City, MO 64108 (Crown Center area)","Shook, Hardy & Bacon LLP","A Research Analyst reviews, analyzes, organizes, assembles and summarizes medical, technical and scientific literature and documents. Master's degree (M.S., M....",292ae72e903eb4e5,Research Analyst,,53.4,7,14 days,2016-10-18 00:18:34.787165,Kansas City
10,"Kansas City, MO 64106 (Downtown area)",The Nerdery,"Experience with Machine Learning algorithms, Data Mining techniques, Data Munging. Deep Experience with Python, R, or SAS....",0b0e57bda6ec5c36,Senior Data Scientist: Kansas City,,40.2,5,30+ days,2016-10-18 00:18:34.787165,Kansas City
11,"Overland Park, KS",QuintilesIMS,"In-depth knowledge of applicable clinical research regulatory requirements; Knowledge of statistics, programming and/or clinical drug development process....",5ce288a95d35a2e7,Statistical Programmer 2 - Phase 1,,44.4,439,30+ days,2016-10-18 00:18:34.787165,Kansas City
12,"Overland Park, KS",Sprint,Identifies meaningful insights from large data and metadata sources; May be considered an expert in current and emerging technologies to create machine...,dfb5bd6fcb04bf18,Data Scientist III,,43.8,5534,30+ days,2016-10-18 00:18:34.787165,Kansas City
13,"Kansas City, MO 64108 (Crown Center area)",BlueCross BlueShield of Kansas City,Identifies health care cost and utilization drivers related to the health care status and health risks of members with BlueKC plans....,5b8afcf4bba119d0,Health Statistical Analyst,,51.0,3388,30+ days,2016-10-18 00:18:34.787165,Kansas City
14,"Kansas City, MO","Service Management Group, Inc.","The ideal Project Analyst candidate is extremely organized, excels at time management and balancing multiple priorities, is able to work across multiple...",aa050496437f8aef,Market Research Project Analyst,,,,18 days,2016-10-18 00:18:34.787165,Kansas City
15,"Shawnee, KS",KCAS Bioanalytical & Biomarker Services,"Trouble-shoot operation or equipment related problems in the lab under guidance of senior scientists. Process data, review data, and write bioanalytical reports...",2b4ff1aeb4ab5eb5,"Analyst I, Small Molecule",,,,30+ days,2016-10-18 00:18:34.787165,Kansas City
16,"Lenexa, KS",Kiewit Corporation,Strong desire to study the power markets to the detail and becoming the subject expert. Employees pay less than 10% of health care costs (with participation in...,ff01343a21a7b013,Market Research Analyst,,43.8,741,19 days,2016-10-18 00:18:34.787165,Kansas City
17,"Overland Park, KS",Sprint,"This role will interface with sprint's data scientists, data management team, and senior business intelligence analysts to receive reporting and business...",4a14628526017b59,Business Intelligence Analyst III,,43.8,5534,26 days,2016-10-18 00:18:34.787165,Kansas City
18,"Lenexa, KS",PRA Health Sciences,Performs data review of other scientists work. A Scientists primary function is development of methods. Provides key assay input to the research project and...,6e9c35c348237fce,Scientist,,41.4,109,30+ days,2016-10-18 00:18:34.787165,Kansas City
19,"Kansas City, KS","CEVA Animal Health, LLC","Data analysis & statistics. Team Work with other R&D groups, Production Departments and Scientific Support/Product Support Personnel....",8491e4a76f6632fc,Scientist I,,,,19 days,2016-10-18 00:18:34.787165,Kansas City
20,"Lenexa, KS 66215",Clinical Reference Laboratory,"Be able to comply with all applicable federal, state, and local safety and health regulations that would apply to this job....",92eddefaed9c9311,Certifying Scientist - Negatives & Positives,,39.0,23,7 days,2016-10-18 00:18:34.787165,Kansas City
21,"Kansas City, MO",Honeywell,Plans and performs engineering testing and development programs and uses advanced statistical and scientific methods to address and resolve critical engineering...,b4b2535df87b6cc9,Engineer II Software,,44.4,3477,30+ days,2016-10-18 00:18:34.787165,Kansas City
22,"Kansas City, KS 66103","Sekisui XenoTech, LLC",Participate in the training of other data analysts or scientists. Troubleshoot data processing errors. Input and review raw data....,9faa890d11d9a245,Data Analyst I or II,,,,30+ days,2016-10-18 00:18:34.787165,Kansas City
23,"Kansas City, MO",Children's Mercy Hospitals & Clinics,"Bookkeeping, accounting and/or direct clinical trial experience valuable. To ensure the smooth functioning of budgeting and accounting functions related to...",f6eb2fa1dac3ece8,Budget & Billing Analyst- Research,,43.8,16,30+ days,2016-10-18 00:18:34.787165,Kansas City
24,"Kansas City, MO 64111 (Valentine area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",53cae58d4eab6b12,Utility Mgmt Services-Business System Analyst,,51.0,122,17 days,2016-10-18 00:18:34.787165,Kansas City
25,"Kansas City, MO",H&R Block,"Proficiency in SQL plus SAS and/or R with an emphasis on statistical analysis, programming, data manipulation and data quality management skills....",5cd3f106630f6f6a,Senior Data Scientist,,52.800003,4697,30+ days,2016-10-18 00:18:34.787165,Kansas City
26,"Kansas City, MO",Honeywell,"With approximately 132,000 employees worldwide, including more than 22,000 engineers and scientists, we have an unrelenting focus on performance, quality,...",a10f164b213acacd,Electronics Test Inspector,,44.4,3477,3 days,2016-10-18 00:18:34.787165,Kansas City
27,"Kansas City, MO",Viracor-IBT Laboratories,"Perform regulatory and scientific review of validation SOPs, protocols, plans, reports and documentation for compliance to Quality System and regulatory...",15076299b49e0393,QA Scientist - Auditor,,,,10 days,2016-10-18 00:18:34.787165,Kansas City
28,"Kansas City, MO",Honeywell,"With approximately 132,000 employees worldwide, including more than 22,000 engineers and scientists, we have an unrelenting focus on performance, quality,...",d12967fa6857b774,Buyer II,,44.4,3477,4 days,2016-10-18 00:18:34.787165,Kansas City
29,"Kansas City, MO 64105",CTI And Associates Inc.,Compiles and organizes environmental data collected byothers and prepares basic data and scientific documents....,0f6c80256a4bb186,Staff Scientist I,,,,30+ days,2016-10-18 00:18:34.787165,Kansas City
30,"Overland Park, KS 66210",Cardinal Health,"Interpret clinical data, analyze published literature, define problems, collect and interpret data, establish facts, draw valid scientific conclusions, and...",85349fa7e84e37fa,Principal Scientist - Medical Writing,,43.2,1236,6 days,2016-10-18 00:18:34.787165,Kansas City
31,"Kansas City, MO","LS Technologies, LLC","Maintenance of telecommunications equipment including local area networks (LAN) wide area networks (WAN), serial data service, digital broadband service (DDS...",83bfb9931975f9a2,Senior II Scientist/Engineer/Systems Analyst,,39.0,5,17 days,2016-10-18 00:18:34.787165,Kansas City
32,"Kansas City, MO",Cerner Corporation,"The medication management informatician will collaborate with clinicians, data scientists, and technical experts to create intelligent medication management...",2fef4cbd97f7cbb1,Pharmacist Informatician,,43.2,212,20 days,2016-10-18 00:18:34.787165,Kansas City
33,"Kansas City, MO",Honeywell,Monitors the health of the network and serves as the primary subject matter expert for areas of responsibility....,5fd37857746354bf,Senior Network Analyst,,44.4,3477,30+ days,2016-10-18 00:18:34.787165,Kansas City
34,"Leavenworth, KS",SAIC,Interprets results and formulates insights and findings underpinned by the data analysis. Project Management skills....,17b09e640c475f20,Operations Research Analyst Job,,51.6,1269,30+ days,2016-10-18 00:18:34.787165,Kansas City
35,"Kansas City, MO 64137 (Royal Oaks area)",Catalent Pharma Solutions,"With over 80 years serving the industry, Catalent has proven expertise in bringing more customer products to market faster, enhancing product performance and...",1c0f9091d45d7c57,Associate Scientist,,39.6,122,30+ days,2016-10-18 00:18:34.787165,Kansas City
36,"Kansas City, MO",Cerner Corporation,"1+ years of experience with a deep focus on Data/IoT related Azures services including Ingestion (Data Factory), Analytics, Data + Storage (SQL Database,...",7fba76035f9cb32c,Software Architect,,43.2,212,21 days,2016-10-18 00:18:34.787165,Kansas City
37,"Lee's Summit, MO",TDB,"The FOIA Analyst will process complex FOIA cases by interpreting and applying laws, regulations, policies, and guidance to provide access to Federal agency...",37941ff147b01b43,Document Research Analyst - Evening Shift,,43.2,14,30+ days,2016-10-18 00:18:34.787165,Kansas City
38,"Kansas City, MO",Honeywell,Plans and performs engineering testing and development programs and uses advanced statistical and scientific methods to address and resolve engineering and...,b456b90394763d28,Embedded Firmware Engineer - Global Security,,44.4,3477,30 days,2016-10-18 00:18:34.787165,Kansas City
39,"Shawnee Mission, KS 66202",Shawnee Mission Medical Center - Adventist Health...,"The largest health care provider in Johnson County, Kansas, the SMH network includes SMMC and SMH - Prairie Star and will soon include SMH - Blue Valley, a...",3085e55d876d0b41,Medical Laboratory Scientist Blue Valley Laboratory FT/PT,,,,10 days,2016-10-18 00:18:34.787165,Kansas City
40,"Overland Park, KS 66204",Tech Mahindra Limited,"Experience with the new age technology stacks from ELK, Big Data, Data analytics. Employees and applicants of Tech Mahindra will not be subject to harassment,...",fae197270336528e,data scientist,,43.8,2746,20 days,2016-10-18 00:18:34.787165,Kansas City
41,"Kansas City, KS",University of Kansas Medical Center,"Coordinate and conduct scientific imaging experiments, clinical trials and data collection procedures requiring independent judgment and evaluation, selection,...",1a8fd2d1de1f4017,MRI Technologist,,51.0,48,21 days,2016-10-18 00:18:34.787165,Kansas City
42,"Kansas City, MO",Burns & McDonnell,", development of soil and groundwater sampling plans, data analysis, site remediation,. , proposal and report writing, project management as well as client...",af966714ba35f895,Assistant Environmental Scientist / Geologist,,42.0,60,14 days,2016-10-18 00:18:34.787165,Kansas City
43,"Kansas City, MO 64111 (Valentine area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",3564ef5632c63f0b,Buyer,,51.0,122,10 hours,2016-10-18 00:18:34.787165,Kansas City
44,"Kansas City, MO",Honeywell,"Including more than 22,000 engineers and scientists, we have an unrelenting. Financial and ERP data. Project Manager leads....",ff384997ed3e207c,Manager Senior Project,,44.4,3477,4 days,2016-10-18 00:18:34.787165,Kansas City
45,"Kansas City, MO 64137 (Royal Oaks area)",Catalent Pharma Solutions,"With over 80 years serving the industry, Catalent has proven expertise in bringing more customer products to market faster, enhancing product performance and...",238b4ed3b57739c0,Sr. Calibration Technician (Metrology) (2nd Shift),,39.6,122,30+ days,2016-10-18 00:18:34.787165,Kansas City
46,"Kansas City, MO 64126 (East Blue Valley area)",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,2984fb66011dbeeb,Clinical Lab Scientist I - Part Time Hematology,,41.4,48,27 days,2016-10-18 00:18:34.787165,Kansas City
47,"Kansas City, MO",H&R Block,Anticipates data requirements and ensures required data is available to support current and future analysis....,48d266ca1cde4421,Senior Statistician,,52.800003,4697,30+ days,2016-10-18 00:18:34.787165,Kansas City
48,"Kansas City, MO",Honeywell,"With approximately 132,000 employees worldwide, including more than 22,000 engineers and scientists, we have an unrelenting focus on performance, quality,...",88b2117d44c4628b,Student HS&E Engineer,,44.4,3477,30+ days,2016-10-18 00:18:34.787165,Kansas City
49,"Kansas City, MO",Honeywell,"With approximately 132,000 employees worldwide, including more than 22,000 engineers and scientists, we have an unrelenting focus on performance, quality,...",ccf1d9a198becb93,Production Fabricator,$16.80 an hour,44.4,3477,30+ days,2016-10-18 00:18:34.787165,Kansas City
50,"Kansas City, MO",Honeywell,"With approximately 132,000 employees worldwide, including more than 22,000 engineers and scientists, we have an unrelenting focus on performance, quality,...",951f0f70385d7bf6,Quality Inspector,$17.17 an hour,44.4,3477,5 days,2016-10-18 00:18:34.787165,Kansas City
51,"Kansas City, MO 64111 (Valentine area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",7ac3bd20cd5b91a0,Estimator - Power Transmission & Distribution,,51.0,122,30+ days,2016-10-18 00:18:34.787165,Kansas City
52,"Shawnee Mission, KS 66202",Shawnee Mission Medical Center - Adventist Health...,"The largest health care provider in Johnson County, Kansas, the SMH network includes SMMC and SMH - Prairie Star and will soon include SMH - Blue Valley, a...",9679a0bae23f317c,Medical Laboratory Scientist Lab PT Evenings,,,,5 days,2016-10-18 00:18:34.787165,Kansas City
53,"Lenexa, KS",Corbion,"Scientist – Emulsifier Innovation Center. This includes reviewing and identifying new projects, developing and executing the technical plans, collecting and...",eead51b182123a0a,Sr. Scientist - Emulsifier Innovation Center,,40.8,12,30+ days,2016-10-18 00:18:34.787165,Kansas City
54,"Lee's Summit, MO",Saint Lukes Health System,"Clinical Lab Scientist, Full Time Night. Clinical Lab Scientist performs accurate and reliable analysis requiring a complex network of steps and variables....",a8bec0960db0a31a,Clinical Lab Scientist I- Full Time Night,,41.4,48,28 days,2016-10-18 00:18:34.787165,Kansas City
55,"Lee's Summit, MO",Saint Lukes Health System,"Clinical Lab Scientist, Part Time Nights. Clinical Lab Scientist performs accurate and reliable analysis requiring a complex network of steps and variables....",aad190212ead650d,Clinical Lab Scientist I- Part Time Night,,41.4,48,28 days,2016-10-18 00:18:34.787165,Kansas City
56,"Leavenworth, KS 66048",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,351db37983e9f72a,Clinical Lab Scientist: PRN Days,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
57,"Kansas City, MO",Honeywell,"With approximately 132,000 employees worldwide, including more than 22,000 engineers and scientists, we have an unrelenting focus on performance, quality,...",e0712d42545c689d,Electronic Equipment Tech,,44.4,3477,30+ days,2016-10-18 00:18:34.787165,Kansas City
58,"Lee's Summit, MO",Saint Lukes Health System,"Clinical Lab Scientist, Full Time Evenings. Clinical Lab Scientist performs accurate and reliable analysis requiring a complex network of steps and variables....",d02f5bcfdaeb5b8e,Clinical Lab Scientist I- Full Time Evening,,41.4,48,28 days,2016-10-18 00:18:34.787165,Kansas City
59,"Kansas City, MO",Kansas City Southern Railway,"3 years in Engineer/Analyst level role in Analytics, Business Intelligence or Data Warehouse Management, ETL. 2 years in Data Scientist level role....",3312bd09cbb54739,Mgr. Business Intelligence,,40.2,20,30+ days,2016-10-18 00:18:34.787165,Kansas City
60,"Overland Park, KS 66210",Compass Minerals,Ability to interact with governmental scientists to understand and debate scientific issues relative to Compass Minerals’ products....,e26d3b38decca217,Regulatory Compliance Specialist,,43.2,12,13 days,2016-10-18 00:18:34.787165,Kansas City
61,"Lee's Summit, MO",Saint Lukes Health System,"SAINT LUKE'S EAST HOSPITAL, Clinical Lab Scientist, Part Time Evening. Clinical Lab Scientist performs accurate and reliable analysis requiring a complex...",f74dc7edb7423ca4,Clinical Lab Scientist I- Part Time Evening,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
62,"Kansas City, MO","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",f7ffef03cc807066,Field Service Engineer,,42.6,245,30+ days,2016-10-18 00:18:34.787165,Kansas City
63,"Lees Summit, MO",CLARCOR Industrial Air,"You will be responsible for executing the test plans laid out by Scientists in the team. Operate the Forcespinning pilot line, per the test plans laid out by...",ded9c12611f4d76f,Lab Technician,,,,13 days,2016-10-18 00:18:34.787165,Kansas City
64,"Lenexa, KS",Quest Diagnostics,"""Empowering Better Health with Diagnostic Insights."". A Limited Certifying Scientist reviews analytical data to ensure accuracy, completeness and defensibility...",9c221370491c4412,"Scientist, Limited Certifying (PT 24hrs) - Lenexa, KS",,43.8,2049,30+ days,2016-10-18 00:18:34.787165,Kansas City
65,"Shawnee Mission, KS 66202",Shawnee Mission Medical Center - Adventist Health...,"The largest health care provider in Johnson County, Kansas, the SMH network includes SMMC and SMH - Prairie Star and will soon include SMH - Blue Valley, a...",0605fe4b583480af,Medical Laboratory Scientist Lab FT Evenings,,,,5 days,2016-10-18 00:18:34.787165,Kansas City
66,"Kansas City, MO 64126 (East Blue Valley area)",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,9f001a1c645f577c,Clinical Lab Scientist I - FT NIGHT SLNH,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
67,"Kansas City, MO",Grafton Engineering Services,"Able to combine and interpret data from multiple disciplines for a project. Lead Scientist, Large Molecule....",333247825fb21bc4,"Lead Scientist, Large Molecule",,,,30+ days,2016-10-18 00:18:34.787165,Kansas City
68,"Lenexa, KS",Quest Diagnostics,"""Empowering Better Health with Diagnostic Insights."". Follow all written procedures in departmental SOP, prepare and verify performance of all new reagents,...",b3c850d9cc3eed30,"Scientist, Forensic (Nights) - Lenexa, KS",,43.8,2049,6 days,2016-10-18 00:18:34.787165,Kansas City
69,"Lenexa, KS",Quest Diagnostics,"""Empowering Better Health with Diagnostic Insights."". Follow all written procedures in departmental SOP, prepare and verify performance of all new reagents,...",1d010c4a909e2a24,"Scientist, Forensic - Lenexa, KS",,43.8,2049,6 days,2016-10-18 00:18:34.787165,Kansas City
70,"Kansas City, MO",Foth,"Our engineers, scientists, consultants, construction managers, and affiliated professionals work together to deliver smart solutions to our public and private...",a20bb4d259e4efe6,Environmental Scientist,,,,30+ days,2016-10-18 00:18:34.787165,Kansas City
71,"Kansas City, MO",Burns & McDonnell,The successful candidate will also be expected to assist with project management and marketing duties with the expectation that he/she will eventually grow into...,960db2e6cad32e8e,Staff Environmental Engineer,,42.0,60,30+ days,2016-10-18 00:18:34.787165,Kansas City
72,"Lenexa, KS",Quest Diagnostics,"""Empowering Better Health with Diagnostic Insights."". Follow all written procedures in departmental SOP, prepare and verify performance of all new reagents,...",6cb8ef73c39a2dd0,"Scientist, Forensic (Temp) Lenexa, KS",,43.8,2049,18 days,2016-10-18 00:18:34.787165,Kansas City
73,"Kansas City, MO",Burns & McDonnell,"Responsible for overall project management, project planning, scheduling, resource management, budgeting and establishing and meeting critical project...",5009a0344046a381,Senior Environmental Consultant,,42.0,60,30+ days,2016-10-18 00:18:34.787165,Kansas City
74,"Lenexa, KS",Corbion,"Act as the subject matter bakery expert on Breads & Rolls products and solutions, offer technical insights and support to internal and external customers,...",4922f3e3ef5d1fca,"Senior Bakery Scientist, Bread & Rolls",,40.8,12,30+ days,2016-10-18 00:18:34.787165,Kansas City
75,"Kansas City, MO","Viracor-IBT Laboratories, Inc.",Clinical Laboratory Scientist. We are hiring a Clinical Laboratory Scientist to work in our Allergy/Immunology department....,5ee67d4d9f3607c2,Clinical Laboratory Scientist - Lab Tech 1016 -034,,,,4 days,2016-10-18 00:18:34.787165,Kansas City
76,"Leavenworth, KS 66048",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,34fa0e509d256a8d,"Clinical Lab Scientist: FT, Days",,41.4,48,20 days,2016-10-18 00:18:34.787165,Kansas City
77,"Kansas City, MO 64111 (Valentine area)",HDR,Works independently on medium sized projects or assists more senior scientists on larger projects. We create an unshakable foundation for progress because our...,bb9e80bd40d8e83f,Biologist (Part-Time),,51.0,122,30+ days,2016-10-18 00:18:34.787165,Kansas City
78,"Kansas City, MO 64126 (East Blue Valley area)",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,8547e1763bd8ea06,Clinical Lab Scientist I - Chemistry Part Time Evenings,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
79,"Lee's Summit, MO",Saint Lukes Health System,"SAINT LUKE'S EAST HOSPITAL, Clinical Lab Scientist, PRN. Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of...",473ee48640bbd432,Clinical Lab Scientist I- PRN,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
80,"Overland Park, KS 66204",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,bafdc5166530b774,Clinical Lab Scientist I - FT Night,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
81,"Kansas City, MO",Honeywell,Work with subject matter experts to determine the best learning solution for the situation. Manage and populate training course data in learning management...,ef88b77509fae2c9,Instructional Designer,,44.4,3477,30+ days,2016-10-18 00:18:34.787165,Kansas City
82,"Lee's Summit, MO",CLARCOR Industrial Air,"You will be responsible for executing the test plans laid out by Scientists in the team. Operate the Forcespinning pilot line, per the test plans laid out by...",f59980365819bc4b,Senior Lab Technician,,43.2,7,30+ days,2016-10-18 00:18:34.787165,Kansas City
83,"Overland Park, KS 66204",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,3fb5b5f815727b8c,Clinical Lab Scientist I - PT Nights,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
84,"Kansas City, MO 64111 (Valentine area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7fdcc0f1222eb9c,Estimator Sr.- Power Transmission & Distribution,,51.0,122,30+ days,2016-10-18 00:18:34.787165,Kansas City
85,"Overland Park, KS 66204",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,cab9fa3b33da5250,Clinical Lab Scientist I,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
86,"Overland Park, KS 66210",Cardinal Health,"What Scientific Consulting contributes to Cardinal Health. Scientific Consulting is responsible for Pharmaceutics, Chemistry, Microbiology and other...",4d6f556d20cef5ec,Scientist - Chemistry-Manufacturing & Control,,43.2,1236,30+ days,2016-10-18 00:18:34.787165,Kansas City
87,"Kansas City, MO 64111 (Valentine area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",bafb09708f4fdfe0,Sr. Process Mechanical Estimator,,51.0,122,30+ days,2016-10-18 00:18:34.787165,Kansas City
88,"Kansas City, MO",Grafton Engineering Services,"Under general supervision, plans, conducts and supervises assignments involving the identification, assessment and development of new scientific concepts and...",e7845b9261be8060,Senior Scientist - Chemistry,,,,30+ days,2016-10-18 00:18:34.787165,Kansas City
89,"Overland Park, KS 66204",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,bafdc5166530b774,Clinical Lab Scientist I - FT Night,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
90,"Kansas City, MO",Honeywell,Work with subject matter experts to determine the best learning solution for the situation. Manage and populate training course data in learning management...,ef88b77509fae2c9,Instructional Designer,,44.4,3477,30+ days,2016-10-18 00:18:34.787165,Kansas City
91,"Lee's Summit, MO",CLARCOR Industrial Air,"You will be responsible for executing the test plans laid out by Scientists in the team. Operate the Forcespinning pilot line, per the test plans laid out by...",f59980365819bc4b,Senior Lab Technician,,43.2,7,30+ days,2016-10-18 00:18:34.787165,Kansas City
92,"Overland Park, KS 66204",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,3fb5b5f815727b8c,Clinical Lab Scientist I - PT Nights,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
93,"Kansas City, MO 64111 (Valentine area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7fdcc0f1222eb9c,Estimator Sr.- Power Transmission & Distribution,,51.0,122,30+ days,2016-10-18 00:18:34.787165,Kansas City
94,"Overland Park, KS 66204",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,cab9fa3b33da5250,Clinical Lab Scientist I,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
95,"Overland Park, KS 66210",Cardinal Health,"What Scientific Consulting contributes to Cardinal Health. Scientific Consulting is responsible for Pharmaceutics, Chemistry, Microbiology and other...",4d6f556d20cef5ec,Scientist - Chemistry-Manufacturing & Control,,43.2,1236,30+ days,2016-10-18 00:18:34.787165,Kansas City
96,"Kansas City, MO 64111 (Valentine area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",bafb09708f4fdfe0,Sr. Process Mechanical Estimator,,51.0,122,30+ days,2016-10-18 00:18:34.787165,Kansas City
97,"Kansas City, MO",Grafton Engineering Services,"Under general supervision, plans, conducts and supervises assignments involving the identification, assessment and development of new scientific concepts and...",e7845b9261be8060,Senior Scientist - Chemistry,,,,30+ days,2016-10-18 00:18:34.787165,Kansas City
98,"Overland Park, KS 66204",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,bafdc5166530b774,Clinical Lab Scientist I - FT Night,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
99,"Kansas City, MO",Honeywell,Work with subject matter experts to determine the best learning solution for the situation. Manage and populate training course data in learning management...,ef88b77509fae2c9,Instructional Designer,,44.4,3477,30+ days,2016-10-18 00:18:34.787165,Kansas City
100,"Lee's Summit, MO",CLARCOR Industrial Air,"You will be responsible for executing the test plans laid out by Scientists in the team. Operate the Forcespinning pilot line, per the test plans laid out by...",f59980365819bc4b,Senior Lab Technician,,43.2,7,30+ days,2016-10-18 00:18:34.787165,Kansas City
101,"Overland Park, KS 66204",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,3fb5b5f815727b8c,Clinical Lab Scientist I - PT Nights,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
102,"Kansas City, MO 64111 (Valentine area)",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",a7fdcc0f1222eb9c,Estimator Sr.- Power Transmission & Distribution,,51.0,122,30+ days,2016-10-18 00:18:34.787165,Kansas City
103,"Overland Park, KS 66204",Saint Lukes Health System,Will consider a student who is MT(ASCP) eligible.Join the Kansas City region's premiere provider of health services....,cab9fa3b33da5250,Clinical Lab Scientist I,,41.4,48,30+ days,2016-10-18 00:18:34.787165,Kansas City
104,"Overland Park, KS 66210",Cardinal Health,"What Scientific Consulting contributes to Cardinal Health. Scientific Consulting is responsible for Pharmaceutics, Chemistry, Microbiology and other...",4d6f556d20cef5ec,Scientist - Chemistry-Manufacturing & Control,,43.2,1236,30+ days,2016-10-18 00:18:34.787165,Kansas City
