,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
251,"Phoenix, AZ 85003 (Central City area)",Maricopa County,"Ensure data integrity, research quality and effective program communication. Provide technical support to school district personnel, MCESA staff, and ADE staff...",8f0291dd785ecd22,Research Data Management & Grant Development Analyst,"$44,616 - $82,618 a year",51.0,63,17 days,2016-10-18 00:02:37.484670,Phoenix
252,"Phoenix, AZ 85017 (Alhambra area)",Grand Canyon University,"Key topics include working with data, charting data, and building statistical models within a business environment....",c1c523cf3fe99464,Adjunct - Cohort - Traditional Campus - Colangelo College of...,,43.8,292,30+ days,2016-10-18 00:02:37.484670,Phoenix
253,"Scottsdale, AZ",Lab Support,Work with leading Scientists in a professional research department to help develop some of the best personal care products on the market!...,d0e3f69f8933da28,Quality Control Technician,,43.8,55,30+ days,2016-10-18 00:02:37.484670,Phoenix
254,"Phoenix, AZ 85003 (Central City area)",Maricopa County,"Ensure data integrity, research quality and effective program communication. Provide technical support to school district personnel, MCESA staff, and ADE staff...",8f0291dd785ecd22,Research Data Management & Grant Development Analyst,"$44,616 - $82,618 a year",51.0,63,17 days,2016-10-18 00:02:37.484670,Phoenix
255,"Phoenix, AZ 85017 (Alhambra area)",Grand Canyon University,"Key topics include working with data, charting data, and building statistical models within a business environment....",c1c523cf3fe99464,Adjunct - Cohort - Traditional Campus - Colangelo College of...,,43.8,292,30+ days,2016-10-18 00:02:37.484670,Phoenix
256,"Scottsdale, AZ",Lab Support,Work with leading Scientists in a professional research department to help develop some of the best personal care products on the market!...,d0e3f69f8933da28,Quality Control Technician,,43.8,55,30+ days,2016-10-18 00:02:37.484670,Phoenix
257,"Phoenix, AZ 85003 (Central City area)",Maricopa County,"Ensure data integrity, research quality and effective program communication. Provide technical support to school district personnel, MCESA staff, and ADE staff...",8f0291dd785ecd22,Research Data Management & Grant Development Analyst,"$44,616 - $82,618 a year",51.0,63,17 days,2016-10-18 00:02:37.484670,Phoenix
258,"Phoenix, AZ 85017 (Alhambra area)",Grand Canyon University,"Key topics include working with data, charting data, and building statistical models within a business environment....",c1c523cf3fe99464,Adjunct - Cohort - Traditional Campus - Colangelo College of...,,43.8,292,30+ days,2016-10-18 00:02:37.484670,Phoenix
259,"Scottsdale, AZ",Lab Support,Work with leading Scientists in a professional research department to help develop some of the best personal care products on the market!...,d0e3f69f8933da28,Quality Control Technician,,43.8,55,30+ days,2016-10-18 00:02:37.484670,Phoenix
260,"Phoenix, AZ 85003 (Central City area)",Maricopa County,"Ensure data integrity, research quality and effective program communication. Provide technical support to school district personnel, MCESA staff, and ADE staff...",8f0291dd785ecd22,Research Data Management & Grant Development Analyst,"$44,616 - $82,618 a year",51.0,63,17 days,2016-10-18 00:02:37.484670,Phoenix
261,"Phoenix, AZ 85017 (Alhambra area)",Grand Canyon University,"Key topics include working with data, charting data, and building statistical models within a business environment....",c1c523cf3fe99464,Adjunct - Cohort - Traditional Campus - Colangelo College of...,,43.8,292,30+ days,2016-10-18 00:02:37.484670,Phoenix
262,"Scottsdale, AZ",Lab Support,Work with leading Scientists in a professional research department to help develop some of the best personal care products on the market!...,d0e3f69f8933da28,Quality Control Technician,,43.8,55,30+ days,2016-10-18 00:02:37.484670,Phoenix
263,"Phoenix, AZ 85003 (Central City area)",Maricopa County,"Ensure data integrity, research quality and effective program communication. Provide technical support to school district personnel, MCESA staff, and ADE staff...",8f0291dd785ecd22,Research Data Management & Grant Development Analyst,"$44,616 - $82,618 a year",51.0,63,17 days,2016-10-18 00:02:37.484670,Phoenix
264,"Phoenix, AZ 85017 (Alhambra area)",Grand Canyon University,"Key topics include working with data, charting data, and building statistical models within a business environment....",c1c523cf3fe99464,Adjunct - Cohort - Traditional Campus - Colangelo College of...,,43.8,292,30+ days,2016-10-18 00:02:37.484670,Phoenix
265,"Scottsdale, AZ",Lab Support,Work with leading Scientists in a professional research department to help develop some of the best personal care products on the market!...,d0e3f69f8933da28,Quality Control Technician,,43.8,55,30+ days,2016-10-18 00:02:37.484670,Phoenix
266,"Phoenix, AZ 85003 (Central City area)",Maricopa County,"Ensure data integrity, research quality and effective program communication. Provide technical support to school district personnel, MCESA staff, and ADE staff...",8f0291dd785ecd22,Research Data Management & Grant Development Analyst,"$44,616 - $82,618 a year",51.0,63,17 days,2016-10-18 00:02:37.484670,Phoenix
267,"Phoenix, AZ 85017 (Alhambra area)",Grand Canyon University,"Key topics include working with data, charting data, and building statistical models within a business environment....",c1c523cf3fe99464,Adjunct - Cohort - Traditional Campus - Colangelo College of...,,43.8,292,30+ days,2016-10-18 00:02:37.484670,Phoenix
268,"Scottsdale, AZ",Lab Support,Work with leading Scientists in a professional research department to help develop some of the best personal care products on the market!...,d0e3f69f8933da28,Quality Control Technician,,43.8,55,30+ days,2016-10-18 00:02:37.484670,Phoenix
269,"Phoenix, AZ 85003 (Central City area)",Maricopa County,"Ensure data integrity, research quality and effective program communication. Provide technical support to school district personnel, MCESA staff, and ADE staff...",8f0291dd785ecd22,Research Data Management & Grant Development Analyst,"$44,616 - $82,618 a year",51.0,63,17 days,2016-10-18 00:02:37.484670,Phoenix
270,"Phoenix, AZ 85017 (Alhambra area)",Grand Canyon University,"Key topics include working with data, charting data, and building statistical models within a business environment....",c1c523cf3fe99464,Adjunct - Cohort - Traditional Campus - Colangelo College of...,,43.8,292,30+ days,2016-10-18 00:02:37.484670,Phoenix
271,"Scottsdale, AZ",Lab Support,Work with leading Scientists in a professional research department to help develop some of the best personal care products on the market!...,d0e3f69f8933da28,Quality Control Technician,,43.8,55,30+ days,2016-10-18 00:02:37.484670,Phoenix
