,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
139,"Chicago, IL 60601 (Loop area)",InfiCare Technologies,Qualification Excellent R skillsAt least 3 years of relevant experienceBachelors or Masters in relevant field with required experienceExtensive experience...,d319ec9a577ba74e,Data Scientist - Local Preferred,,,,4 days,2016-10-17 23:30:54.742722,Chicago
140,"Chicago, IL",Civis Analytics,"Participate alongside designers, engineers, data scientists, and subject-matter experts in a design sprint. Civis teams are cross-functional and collaborative,...",88d14a789a2bf0d2,Product Management Internship - Summer 2017,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
141,"Chicago, IL",Civis Analytics,"Master’s degree in a technical field, such as statistics, machine learning, physics, engineering, or computer science or a bachelor’s degree and outstanding...",fa46bb2e8942688a,Data Scientist - Engineering,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
142,"Chicago, IL",Selby Jennings,"5+ years experience using R, SPSS, Python, Matlab or Java for applied techniques in data mining, machine learning or graph mining in the industrial or academic...",c539cc07d99688d1,Data Scientist – Big Data/Artificial Intelligence,"$135,000 - $165,000 a year",,,30+ days,2016-10-17 23:30:54.742722,Chicago
143,"Evanston, IL",Northwestern University,"When you consider a temporary opportunity at Northwestern University, you know that you are joining an institution with a deep history of academic, professional...",4641224782c20cd0,Temporary - Part-time Research Analyst,,52.199997,174,21 days,2016-10-17 23:30:54.742722,Chicago
144,"Chicago, IL",National Opinion Research Center (NORC),"The Health Care Research team conducts work on a variety of health policy topics including patient safety, health information technology, access to health care...",380930e4f10a47cc,Research Analyst - Health Care Research,,,,24 days,2016-10-17 23:30:54.742722,Chicago
145,"Chicago, IL",Planet Pharma,"Develop, optimize and validate new chromatography methods using literature references and scientific principles....",ad9956da319a5e92,"Scientist II, Mass Spectrometry",,,,6 days,2016-10-17 23:30:54.742722,Chicago
146,"Chicago, IL 60654 (Loop area)",Groupon,"PhD or MS in Computer Science, Engineering, Math or related Technical Field Preferred emphasis on algorithms, machine learning, data mining, statistics, applied...",c28d44fba927f674,"Data Scientist Intern, Summer 2017",,42.6,256,30+ days,2016-10-17 23:30:54.742722,Chicago
147,"Chicago, IL",SoCore Energy,"Remain up-to-date on new technologies, trends, and industry standards for production modeling to ensure installations are compliant with industry best practices...",680afa466e913d0f,Data Scientist (Operations Engineering),,,,30+ days,2016-10-17 23:30:54.742722,Chicago
148,"Chicago, IL",University of Chicago,"The Lab Manager is responsible for assuring that the lab complies with all regulatory mandates, including those of the Clinical Laboratory Improvement Act (CLIA...",77c6102974c98ffc,ITM Core Laboratory Manager,,52.800003,226,5 days,2016-10-17 23:30:54.742722,Chicago
149,"Chicago, IL",LoyaltyOne,Continually support a strategic viewpoint as subject matter experts vs. data support to client Qualifications....,3367bad4f551de62,Senior Data Scientist,,39.0,30,30+ days,2016-10-17 23:30:54.742722,Chicago
150,"Chicago, IL",Morningstar,"R, MATLAB)- Experience with data visualization is a plus (e.g. As a Quantitative Analyst, you will participate in the full research cycle including ideation,...",e94439719d687c9e,Quantitative Analyst,,43.8,45,30+ days,2016-10-17 23:30:54.742722,Chicago
151,"Chicago, IL 60601 (Loop area)",Allstate Insurance,"Proficiency in with at least one of the following relevant machine learning packages Scikit-learn, Weka, R etc…....",ee5eb3d6f3ac8262,Machine Learning Engineer,,44.4,2837,30+ days,2016-10-17 23:30:54.742722,Chicago
152,"Chicago, IL",Morningstar,"The Research group also provides data on hundreds of thousands of investment offerings, including stocks, mutual funds, and similar vehicles, along with real...",0028613905af51cd,Manager Research Analyst,,43.8,45,30+ days,2016-10-17 23:30:54.742722,Chicago
153,"Chicago, IL","Amazon Web Services, Inc.",We are looking for talented and experienced Machine Learning Scientists who can apply innovative Machine Learning techniques to real-world problems....,5ca4c2f479f9ac57,Sr. Data Scientist,,43.2,9619,30+ days,2016-10-17 23:30:54.742722,Chicago
154,"Chicago, IL",Ipsos North America,"Provide support in all phases of studies including questionnaire formatting, sample selection, fieldwork management, sample quotas, banner plans, tab plans, and...",63f9893b2006a991,Observer - Research Analyst,,42.6,185,30+ days,2016-10-17 23:30:54.742722,Chicago
155,"Chicago, IL 60654 (Loop area)",Tempus,"Work in interdisciplinary groups of scientists, engineers, and product developers to translate research from our models into actionable insights....",ba217578251bdd17,SCIENTIST II - TUMOR ORGANOIDS,,51.0,7,30+ days,2016-10-17 23:30:54.742722,Chicago
156,"Chicago, IL 60660 (Edgewater area)","SNI Technology - Chicago, IL","Experience working with large and complex data sets using Excel or SQL. PhD in finance, economics, mathematics, physics or engineering 5-7 years of relevant...",edb07909cd9dd19f,Senior Quantitative Financial Analyst,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
157,"Abbott Park, IL",Collins Consulting Inc,"Testing schemes, analyze data, write protocols:. Shall be able to perform under pressure to meet project deadlines....",34d1c87c8f2927aa,Associate Scientist I - Shift work,,52.199997,1279,5 days,2016-10-17 23:30:54.742722,Chicago
158,"Chicago, IL 60661 (Near West Side area)",Teradata,"Mentor other data scientists. As a Principal Data Scientist, you will:. Out Data Science team delivers insights and value to clients from heterogeneous data...",55b8b790509a3f2a,Think Big Principal Data Scientist,,44.4,75,30+ days,2016-10-17 23:30:54.742722,Chicago
159,"Chicago, IL",XpertTech Inc,"Deep understanding of scientific research and multi-variable statistical methods, with the ability to design and develop research protocols and data collection...",88f6aca23b4a5682,Statistician III,,39.0,3,10 days,2016-10-17 23:30:54.742722,Chicago
160,"Chicago, IL",Ipsos North America,Create and manage the necessary documentation of project requirements to ensure safety to the business and allow you to manage others doing those tasks while...,3ff04396624569d1,Loyalty - Research Analyst (Entry-Level),,42.6,185,25 days,2016-10-17 23:30:54.742722,Chicago
161,"Chicago, IL",Verisk Analytics,8+ years of relevant work experience including 3 years of statistical modeling and data mining in a P&C insurance context (insurance company or insurance...,ae7b5a0d3d4105df,Sr. Principal Data Scientist/Predictive Modeler,,42.6,24,30+ days,2016-10-17 23:30:54.742722,Chicago
162,"Chicago, IL",Shoprunner,"As a data scientist, you will work closely with the marketing and analytics teams to enable strategic business and customer insights for ShopRunner and its...",49116da991c6d83c,Director of Data Science,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
163,"Chicago, IL",The Field Museum,"The postdoctoral scientists will work directly with Dr. To apply please send a statement of research interests and experience, a curriculum vitae including...",27be363ff0fb6653,Postdoctoral Research Scientist - Vertebrate Paleontology,,54.0,11,30+ days,2016-10-17 23:30:54.742722,Chicago
164,"Chicago, IL 60654 (Loop area)",Tempus,"Work in interdisciplinary groups of scientists, engineers, and product developers to translate research insights into a clinically actionable insights for our...",954aabe66164317a,Computational Biologist- Statistical Genetics,,51.0,7,30+ days,2016-10-17 23:30:54.742722,Chicago
165,"Chicago, IL",Morningstar,We transform data into insights that investors can use to reach their financial goals.The Role:. The group also collects and maintains high-quality data on the...,4f6e9377f90594db,Corporate Credit Research Analyst,,43.8,45,30+ days,2016-10-17 23:30:54.742722,Chicago
166,"Chicago, IL",Civis Analytics,"As a data architect, you will join the Chicago-based team, working closely and collaboratively with data scientists and engineers to identify data needs across...",d80163108a42cb71,Data Architect,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
167,"Chicago, IL",GE Transportation,"Work in technical teams in application and deployment of data mining methods. Perform machine learning, natural language, and statistical analysis methods, such...",247034e0fc1612ef,Senior Data Scientist,,51.0,114,30+ days,2016-10-17 23:30:54.742722,Chicago
168,"Downers Grove, IL 60515",HAVI Global Solutions,"Bachelor’s Degree in Applied Mathematics / Statistics, Computer Science, Economics, or Business Degree with Analytics, plus 5+ years of experience in data...",90f9748724353a38,Data Scientist,,42.0,13,30+ days,2016-10-17 23:30:54.742722,Chicago
169,"Chicago, IL",Huxley Banking & Financial Services,Experience using SQL is a plus. This is an exciting opportunity to work in a fast paced environment with experts in the Financial Industry....,038131fa687203e2,Quantitative Risk Analyst,"$110,000 a year",,,21 days,2016-10-17 23:30:54.742722,Chicago
170,"Chicago, IL",Federal Reserve Bank of Chicago,Evaluates data and interprets principles and regulations to resolve accuracy and conformity issues with banking organizations to ensure data integrity....,e81cbf0ff3c69719,Associate Statistical Reports,,51.6,314,30+ days,2016-10-17 23:30:54.742722,Chicago
171,"Chicago, IL",Ann & Robert Lurie Children's Hospital of Chicago,"Takes ownership of project plans, including estimation of task durations, documentation and communication of risks, dependencies and constraints, and tracking...",7f41fc5fd5c4b8fd,Statistician (Master's Level),,,,30+ days,2016-10-17 23:30:54.742722,Chicago
172,"Chicago, IL 60661 (Near West Side area)",Newmark Grubb Knight Frank,"Data Interpretation, Presentation and Marketing. Research function, which includes overseeing data. Entering and verifying real estate marketing data....",5caaa41702040097,Research Analyst,,42.0,57,30+ days,2016-10-17 23:30:54.742722,Chicago
173,"Chicago, IL",InsightsNow Inc.,"Excellent project management skills (Timelines, budgets, project meetings, documentation, metrics). Review all specifications of research projects with project...",e6b75cddaa8ab919,Research Analyst,"$50,000 a year",,,30+ days,2016-10-17 23:30:54.742722,Chicago
174,"Chicago, IL 60607 (Near West Side area)",eSpark,"The opportunity to work on a rare mixed and passionate team of experienced teachers, engineers, designers, and data scientists....",05750819cb6f499b,New Partnership Associate,,,,3 days,2016-10-17 23:30:54.742722,Chicago
175,"Chicago, IL",Accenture,"Deep understanding of analytics, including data management, business intelligence, and predictive analytics. Accenture Analytics is a leader in Analytics, with...",3c8ae82765570c26,"Analytics Go-To-Market Account Lead, Retail Industry Senior...",,51.0,6923,2 days,2016-10-17 23:30:54.742722,Chicago
176,"Chicago, IL 60601 (Loop area)",KPMG,"Utilize statistical natural language processing to mine unstructured data, and create insights; Experience with command-line scripting, data structures and...",032965a28e4bc92b,"Data Scientist, Natural Language Processing",,51.0,1768,30+ days,2016-10-17 23:30:54.742722,Chicago
177,"Northbrook, IL","Wiss, Janney, Elstner Associates","(WJE) is the nation’s premier team of expert architects, structural engineers, and materials scientists solving the problems of contemporary and historic...",9c0a5933fa44851b,Student Intern - Summer 2017,,,,17 days,2016-10-17 23:30:54.742722,Chicago
178,"Chicago, IL 60604 (Loop area)",James Hardie,"Ability to successfully manage and analyze large amounts of data in an efficient, thorough and accurate manner....",fb865ca0a5c1b318,Primary Market Research Analyst,,42.6,73,30+ days,2016-10-17 23:30:54.742722,Chicago
179,"Chicago, IL 60603 (Loop area)",Akuna Capital,"Long term plans for our team include building a comprehensive data pipeline and machine learning, so a candidate with interests in big data, financial markets...",bfcbad4eb33e8638,Junior Quantitative Developer - Data Analysis,,51.0,3,30+ days,2016-10-17 23:30:54.742722,Chicago
180,"Chicago, IL",National Opinion Research Center (NORC),"Our team includes prominent health policy experts, nationally recognized public health researchers with general and specialized expertise in areas such as rural...",b108799a6c1aa2a8,Research Scientist - Public Health,,,,20 days,2016-10-17 23:30:54.742722,Chicago
181,"Chicago, IL 60611 (Near North Side area)",Silva Capital Management,"R, Python, VBA, Mat lab, C#). In Physics, Engineering, Quantitative Finance or similar. Silva Capital Management is looking for a junior quantitative analyst...",0e805dcf536e0af6,Quantitative Analyst,"$125,000 a year",,,30+ days,2016-10-17 23:30:54.742722,Chicago
182,"Chicago, IL 60603 (Loop area)",Raise Marketplace Inc.,"This role will focus on designing and scaling our analytics platform to help the analytics team make better decisions and drive data insights by ingesting,...",1c6fe661fbcfb0c0,Senior Data Warehouse Engineer,,,,14 days,2016-10-17 23:30:54.742722,Chicago
183,"Chicago, IL",Illinois Technology Association,Collaborate with data scientists to design and develop processes to further business unit and company-wide data science initiatives on a common data platform....,a527843d6fd1f8c7,GrubHub - Data Engineer,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
184,"Chicago, IL",Morningstar,"Experience leveraging user analytics platforms such as Adobe Analytics, SiteCatalyst, Google Analytics. Consisting of marketing managers, designers, writers,...",6f5919c8099149e0,Director of Technology,,43.8,45,13 days,2016-10-17 23:30:54.742722,Chicago
185,"Chicago, IL",Jobspring Partners,"As a Data Scientist with this company, you will be working on a team that’s looking at advancing and building on the existing data analytics effort....",8d5e2e057c835162,Data Scientist,"$100,000 - $130,000 a year",40.8,12,30+ days,2016-10-17 23:30:54.742722,Chicago
186,"Chicago, IL",Analytic Recruiting,"Programming-Python, SQL, Linux and/or UNIX. Improve the performance of existing strategies with techniques from machine learning and statistics....",e2a6504da0a5ce0c,Quantitative Statistical Modeler-Automated Trading Strategie...,,51.0,2,26 days,2016-10-17 23:30:54.742722,Chicago
187,"Evanston, IL",NorthShore University HealthSystem,Work on bioinformatic aspects of NIH grant applications and author scientific papers. The position is at the Center for Psychiatric Genetics together and the...,099e6397a26eb03c,Research Scientist/ Bioinformatician,,43.2,73,30+ days,2016-10-17 23:30:54.742722,Chicago
188,"Chicago, IL",JLL,"Understand and manage key resources, data vendors, and available technology. Articulate in a compelling way market trends and insights internally and externally...",040bd299114c4552,Research Analyst-Capital Markets Group-Chicago,,43.8,759,30+ days,2016-10-17 23:30:54.742722,Chicago
189,"Chicago, IL","Resource Systems Group, Inc.","Aptitude for working with data and conducting analyses using statistical packages, databases and spreadsheets, e.g. SPSS, SQL, R, and/or Excel....",7014a35955bdbc71,Transit Market Research Analyst,,,,30+ days,2016-10-17 23:30:54.742722,Chicago
