,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
574,"Brea, CA 92821","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",9621bf88ebaece21,Technical Call Center – Particle Counting Sr. Customer Techn...,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
575,"Santa Monica, CA 90401",Natural Resources Defense Council,"Today, our staff of about 500 lawyers, scientists, economists, policy and communications experts, and others, work out of offices in New York, Washington,...",7cf8dc2303994059,Program Assistant,,52.800003,8,30+ days,2016-10-17 23:40:02.877287,Los Angeles
576,"Los Angeles, CA",University of Southern California,"Under the supervision of licensed clinical laboratory scientists, the laboratory assistant- non phlebotomist assists the licensed staff in the preanlaytical...",cebe282f12c71af7,"Lab Assistant, Non Phlebotomy - Clinical Reference Lab - Ful...",,52.199997,355,1 day,2016-10-17 23:40:02.877287,Los Angeles
577,"Los Angeles, CA 90079",Antelope Valley Hospital,"Clinical Laboratory Scientist II — more than 2 years of related clinical laboratory experience. Under the direction of the Senior Clinical Laboratory Scientist,...",cfc9bd01e0f2c3e8,Clinical Laboratory Scientist-Acute Care,,44.4,81,18 days,2016-10-17 23:40:02.877287,Los Angeles
578,"West Hills, CA 91307",Quest Diagnostics,"Currently, we are seeking for Clinical Laboratory Scientists to join our team in our West Hills, CA location....",204e02c8217ef9bd,"Scientist, Clinical Lab I - West Hills, CA ($10K Sign On Bon...",,43.8,2049,30+ days,2016-10-17 23:40:02.877287,Los Angeles
579,"Torrance, CA 90501",OSI Engineering,Gather and analyze secondary research data and consumer/social/societal trends to generate insights applicable for product/strategy development....,9f3b69ff54cc77c1,Market Research Automotive Analyst for a Global Car Manufact...,,,,12 days,2016-10-17 23:40:02.877287,Los Angeles
580,"Brea, CA 92821","Beckman Coulter, Inc.","Productivity of medical professionals and scientists, supplying critical. Scientists use our life science research instruments to study complex....",b6edf9b91cc2b570,Sr. Marketing Manager Automation NACO,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
581,"Los Angeles, CA",CIM Group,"Design, build and maintain tools in Excel and Access to manage data. The Manager of Financial Planning and Analysis (“FP&A”) – Data Analytics, is responsible...",aa35350dd08d5cfd,"ACCOUNTING & FINANCIAL REPORTING: Manager, Financial Plannin...",,51.0,16,13 days,2016-10-17 23:40:02.877287,Los Angeles
582,"Brea, CA 92821","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",9621bf88ebaece21,Technical Call Center – Particle Counting Sr. Customer Techn...,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
583,"Santa Monica, CA 90401",Natural Resources Defense Council,"Today, our staff of about 500 lawyers, scientists, economists, policy and communications experts, and others, work out of offices in New York, Washington,...",7cf8dc2303994059,Program Assistant,,52.800003,8,30+ days,2016-10-17 23:40:02.877287,Los Angeles
584,"Los Angeles, CA",University of Southern California,"Under the supervision of licensed clinical laboratory scientists, the laboratory assistant- non phlebotomist assists the licensed staff in the preanlaytical...",cebe282f12c71af7,"Lab Assistant, Non Phlebotomy - Clinical Reference Lab - Ful...",,52.199997,355,1 day,2016-10-17 23:40:02.877287,Los Angeles
585,"Los Angeles, CA 90079",Antelope Valley Hospital,"Clinical Laboratory Scientist II — more than 2 years of related clinical laboratory experience. Under the direction of the Senior Clinical Laboratory Scientist,...",cfc9bd01e0f2c3e8,Clinical Laboratory Scientist-Acute Care,,44.4,81,18 days,2016-10-17 23:40:02.877287,Los Angeles
586,"West Hills, CA 91307",Quest Diagnostics,"Currently, we are seeking for Clinical Laboratory Scientists to join our team in our West Hills, CA location....",204e02c8217ef9bd,"Scientist, Clinical Lab I - West Hills, CA ($10K Sign On Bon...",,43.8,2049,30+ days,2016-10-17 23:40:02.877287,Los Angeles
587,"Torrance, CA 90501",OSI Engineering,Gather and analyze secondary research data and consumer/social/societal trends to generate insights applicable for product/strategy development....,9f3b69ff54cc77c1,Market Research Automotive Analyst for a Global Car Manufact...,,,,12 days,2016-10-17 23:40:02.877287,Los Angeles
588,"Brea, CA 92821","Beckman Coulter, Inc.","Productivity of medical professionals and scientists, supplying critical. Scientists use our life science research instruments to study complex....",b6edf9b91cc2b570,Sr. Marketing Manager Automation NACO,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
589,"Los Angeles, CA",CIM Group,"Design, build and maintain tools in Excel and Access to manage data. The Manager of Financial Planning and Analysis (“FP&A”) – Data Analytics, is responsible...",aa35350dd08d5cfd,"ACCOUNTING & FINANCIAL REPORTING: Manager, Financial Plannin...",,51.0,16,13 days,2016-10-17 23:40:02.877287,Los Angeles
590,"Brea, CA 92821","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",9621bf88ebaece21,Technical Call Center – Particle Counting Sr. Customer Techn...,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
591,"Santa Monica, CA 90401",Natural Resources Defense Council,"Today, our staff of about 500 lawyers, scientists, economists, policy and communications experts, and others, work out of offices in New York, Washington,...",7cf8dc2303994059,Program Assistant,,52.800003,8,30+ days,2016-10-17 23:40:02.877287,Los Angeles
592,"Los Angeles, CA",University of Southern California,"Under the supervision of licensed clinical laboratory scientists, the laboratory assistant- non phlebotomist assists the licensed staff in the preanlaytical...",cebe282f12c71af7,"Lab Assistant, Non Phlebotomy - Clinical Reference Lab - Ful...",,52.199997,355,1 day,2016-10-17 23:40:02.877287,Los Angeles
593,"Los Angeles, CA 90079",Antelope Valley Hospital,"Clinical Laboratory Scientist II — more than 2 years of related clinical laboratory experience. Under the direction of the Senior Clinical Laboratory Scientist,...",cfc9bd01e0f2c3e8,Clinical Laboratory Scientist-Acute Care,,44.4,81,18 days,2016-10-17 23:40:02.877287,Los Angeles
594,"West Hills, CA 91307",Quest Diagnostics,"Currently, we are seeking for Clinical Laboratory Scientists to join our team in our West Hills, CA location....",204e02c8217ef9bd,"Scientist, Clinical Lab I - West Hills, CA ($10K Sign On Bon...",,43.8,2049,30+ days,2016-10-17 23:40:02.877287,Los Angeles
595,"Torrance, CA 90501",OSI Engineering,Gather and analyze secondary research data and consumer/social/societal trends to generate insights applicable for product/strategy development....,9f3b69ff54cc77c1,Market Research Automotive Analyst for a Global Car Manufact...,,,,12 days,2016-10-17 23:40:02.877287,Los Angeles
596,"Brea, CA 92821","Beckman Coulter, Inc.","Productivity of medical professionals and scientists, supplying critical. Scientists use our life science research instruments to study complex....",b6edf9b91cc2b570,Sr. Marketing Manager Automation NACO,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
597,"Los Angeles, CA",CIM Group,"Design, build and maintain tools in Excel and Access to manage data. The Manager of Financial Planning and Analysis (“FP&A”) – Data Analytics, is responsible...",aa35350dd08d5cfd,"ACCOUNTING & FINANCIAL REPORTING: Manager, Financial Plannin...",,51.0,16,13 days,2016-10-17 23:40:02.877287,Los Angeles
598,"Brea, CA 92821","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",9621bf88ebaece21,Technical Call Center – Particle Counting Sr. Customer Techn...,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
599,"Santa Monica, CA 90401",Natural Resources Defense Council,"Today, our staff of about 500 lawyers, scientists, economists, policy and communications experts, and others, work out of offices in New York, Washington,...",7cf8dc2303994059,Program Assistant,,52.800003,8,30+ days,2016-10-17 23:40:02.877287,Los Angeles
600,"Los Angeles, CA",University of Southern California,"Under the supervision of licensed clinical laboratory scientists, the laboratory assistant- non phlebotomist assists the licensed staff in the preanlaytical...",cebe282f12c71af7,"Lab Assistant, Non Phlebotomy - Clinical Reference Lab - Ful...",,52.199997,355,1 day,2016-10-17 23:40:02.877287,Los Angeles
601,"Los Angeles, CA 90079",Antelope Valley Hospital,"Clinical Laboratory Scientist II — more than 2 years of related clinical laboratory experience. Under the direction of the Senior Clinical Laboratory Scientist,...",cfc9bd01e0f2c3e8,Clinical Laboratory Scientist-Acute Care,,44.4,81,18 days,2016-10-17 23:40:02.877287,Los Angeles
602,"West Hills, CA 91307",Quest Diagnostics,"Currently, we are seeking for Clinical Laboratory Scientists to join our team in our West Hills, CA location....",204e02c8217ef9bd,"Scientist, Clinical Lab I - West Hills, CA ($10K Sign On Bon...",,43.8,2049,30+ days,2016-10-17 23:40:02.877287,Los Angeles
603,"Torrance, CA 90501",OSI Engineering,Gather and analyze secondary research data and consumer/social/societal trends to generate insights applicable for product/strategy development....,9f3b69ff54cc77c1,Market Research Automotive Analyst for a Global Car Manufact...,,,,12 days,2016-10-17 23:40:02.877287,Los Angeles
604,"Brea, CA 92821","Beckman Coulter, Inc.","Productivity of medical professionals and scientists, supplying critical. Scientists use our life science research instruments to study complex....",b6edf9b91cc2b570,Sr. Marketing Manager Automation NACO,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
605,"Los Angeles, CA",CIM Group,"Design, build and maintain tools in Excel and Access to manage data. The Manager of Financial Planning and Analysis (“FP&A”) – Data Analytics, is responsible...",aa35350dd08d5cfd,"ACCOUNTING & FINANCIAL REPORTING: Manager, Financial Plannin...",,51.0,16,13 days,2016-10-17 23:40:02.877287,Los Angeles
606,"Brea, CA 92821","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",9621bf88ebaece21,Technical Call Center – Particle Counting Sr. Customer Techn...,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
607,"Santa Monica, CA 90401",Natural Resources Defense Council,"Today, our staff of about 500 lawyers, scientists, economists, policy and communications experts, and others, work out of offices in New York, Washington,...",7cf8dc2303994059,Program Assistant,,52.800003,8,30+ days,2016-10-17 23:40:02.877287,Los Angeles
608,"Los Angeles, CA",University of Southern California,"Under the supervision of licensed clinical laboratory scientists, the laboratory assistant- non phlebotomist assists the licensed staff in the preanlaytical...",cebe282f12c71af7,"Lab Assistant, Non Phlebotomy - Clinical Reference Lab - Ful...",,52.199997,355,1 day,2016-10-17 23:40:02.877287,Los Angeles
609,"Los Angeles, CA 90079",Antelope Valley Hospital,"Clinical Laboratory Scientist II — more than 2 years of related clinical laboratory experience. Under the direction of the Senior Clinical Laboratory Scientist,...",cfc9bd01e0f2c3e8,Clinical Laboratory Scientist-Acute Care,,44.4,81,18 days,2016-10-17 23:40:02.877287,Los Angeles
610,"West Hills, CA 91307",Quest Diagnostics,"Currently, we are seeking for Clinical Laboratory Scientists to join our team in our West Hills, CA location....",204e02c8217ef9bd,"Scientist, Clinical Lab I - West Hills, CA ($10K Sign On Bon...",,43.8,2049,30+ days,2016-10-17 23:40:02.877287,Los Angeles
611,"Torrance, CA 90501",OSI Engineering,Gather and analyze secondary research data and consumer/social/societal trends to generate insights applicable for product/strategy development....,9f3b69ff54cc77c1,Market Research Automotive Analyst for a Global Car Manufact...,,,,12 days,2016-10-17 23:40:02.877287,Los Angeles
612,"Brea, CA 92821","Beckman Coulter, Inc.","Productivity of medical professionals and scientists, supplying critical. Scientists use our life science research instruments to study complex....",b6edf9b91cc2b570,Sr. Marketing Manager Automation NACO,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
613,"Los Angeles, CA",CIM Group,"Design, build and maintain tools in Excel and Access to manage data. The Manager of Financial Planning and Analysis (“FP&A”) – Data Analytics, is responsible...",aa35350dd08d5cfd,"ACCOUNTING & FINANCIAL REPORTING: Manager, Financial Plannin...",,51.0,16,13 days,2016-10-17 23:40:02.877287,Los Angeles
614,"Brea, CA 92821","Beckman Coulter, Inc.","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",9621bf88ebaece21,Technical Call Center – Particle Counting Sr. Customer Techn...,,42.6,245,30+ days,2016-10-17 23:40:02.877287,Los Angeles
615,"Santa Monica, CA 90401",Natural Resources Defense Council,"Today, our staff of about 500 lawyers, scientists, economists, policy and communications experts, and others, work out of offices in New York, Washington,...",7cf8dc2303994059,Program Assistant,,52.800003,8,30+ days,2016-10-17 23:40:02.877287,Los Angeles
616,"Los Angeles, CA",University of Southern California,"Under the supervision of licensed clinical laboratory scientists, the laboratory assistant- non phlebotomist assists the licensed staff in the preanlaytical...",cebe282f12c71af7,"Lab Assistant, Non Phlebotomy - Clinical Reference Lab - Ful...",,52.199997,355,1 day,2016-10-17 23:40:02.877287,Los Angeles
617,"Los Angeles, CA 90079",Antelope Valley Hospital,"Clinical Laboratory Scientist II — more than 2 years of related clinical laboratory experience. Under the direction of the Senior Clinical Laboratory Scientist,...",cfc9bd01e0f2c3e8,Clinical Laboratory Scientist-Acute Care,,44.4,81,18 days,2016-10-17 23:40:02.877287,Los Angeles
