,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
10,"Westminster, CO",Oracle,Data scientists and desire to act as a mentor to up and coming data scientists. Other team members and data scientists to brainstorm solutions....,ef3f6cec80e8fdd2,Sr. Data Scientist-Identity Data Science,,44.4,1013,10 days,2016-10-17 23:44:33.464902,Denver
11,"Boulder, CO",CaliberMind,Preferred - PhD in Computer Science including machine learning and data mining. Recruitment and mentoring of a team of data scientists evolving distinctive...,63265dc03e382020,Senior Data Scientist,"$120,000 a year",,,24 days,2016-10-17 23:44:33.464902,Denver
12,"Englewood, CO",DISH Network,"As a Quantitative Analyst, you will be a key contributor performing professional and scientific work requiring the design, development, and adaption of...",51e854e18196b5c9,Quantitative Analyst,,40.8,2067,5 days,2016-10-17 23:44:33.464902,Denver
13,"Denver, CO",Denver Public Schools,"Manage the build out of a data system to support the goals and activities of the CareerConnect Program. Applied Non-Linear Modeling & Multi-Level Analysis,...",8bb49e1dc7448f95,SENIOR RESEARCH ANALYST AND DATA STRATEGIST,$33.69 an hour,43.8,157,3 days,2016-10-17 23:44:33.464902,Denver
14,"Denver, CO",University of Denver,"Knowledge of data visualization and dashboard development. Knowledge of quantitative research methods as applied in the social sciences, including statistical...",1edfb58e28c96b55,Senior Research Analyst - Office of Institutional Research &...,,52.199997,60,10 days,2016-10-17 23:44:33.464902,Denver
15,"Denver, CO",Galvanize,"Instructor, Sr Data Scientist. Join us in building the world's hub for education in data science and data engineering....",989248c633bb0181,"Instructor, Sr. Data Scientist",,60.0,2,10 days,2016-10-17 23:44:33.464902,Denver
16,"Glendale, CO",LENDERLIVE NETWORK LLC,"Ensure adherence to companyhedge and pricing policies. 1 to 3 years quantitativeanalysis, hedging and trading experience....",e6d04e1db555edaf,Quantitative Trading Analyst,,,,16 days,2016-10-17 23:44:33.464902,Denver
17,"Boulder, CO",National Ecological Observatory Network Inc,"A 30+ year project dedicated to understanding how changes in climate, land use and invasive species impact ecology, the observatorys scientists and engineers...",dea76bc2f573c303,Staff Scientist-Data Products,,,,11 days,2016-10-17 23:44:33.464902,Denver
18,"Englewood, CO",AristonTek Inc,"Serving as a subject matter expert in the capabilities of Data Science. Advanced knowledge of two or more of the analytics languages/toolkits such as R, SAS,...",626c0826f02fc747,Need Data Scientist consultant,,,,10 days,2016-10-17 23:44:33.464902,Denver
19,"Denver, CO",General Assembly,"Python, Machine Learning, Probability, Statistics, manipulation of large data sets, data visualization techniques....",5218f2cb2043174b,Part-time Data Science Instructor,,52.800003,74,23 days,2016-10-17 23:44:33.464902,Denver
20,"Denver, CO",Galvanize,"Lead Instructor, Principal Data Scientist. Join us in building the world's hub for education in data science and data engineering....",c12d16302c838b45,"Lead Instructor, Principal Data Scientist",,60.0,2,16 days,2016-10-17 23:44:33.464902,Denver
21,"Aurora, CO",Staples,Collaborate with data scientists in other departments to conduct analysis and research which gives a full view of the customer experience (e.g....,5af82c828adf06e1,Senior Insight Analyst,,43.2,5429,21 days,2016-10-17 23:44:33.464902,Denver
22,"Centennial, CO 80111",S&P GLOBAL MARKET INTELLIGENCE,"Consistently make sound data collection decisions. If you need an accommodation during the application process due to a disability, please send an email to:....",16c476c9c13d93da,ANALYST-DATA RESEARCH I,,43.2,20,12 days,2016-10-17 23:44:33.464902,Denver
23,"Denver, CO 80202 (Lodo area)",KPMG,"Machine learning, data visualization, statistical modeling, data mining, or information retrieval. Five years of professional experience working as a Data...",67ab7f5951ce7a5c,Sr Associate - Data Scientist,,51.0,1768,25 days,2016-10-17 23:44:33.464902,Denver
24,"Centennial, CO",Pearson,"As a data scientist in machine learning, you will have the opportunity to leverage Pearson’s rich data and in collaboration with our innovative scientists and...",9668f5d7768bf6cc,"Senior Data/Research Scientist, Machine Learning",,43.8,783,26 days,2016-10-17 23:44:33.464902,Denver
25,"Englewood, CO 80112",Arrow Electronics,3 years experience developing and implementing decision support systems in a business intelligence analyst or data scientist role....,d02abc6204417bce,Big Data Developer I,,42.6,276,30+ days,2016-10-17 23:44:33.464902,Denver
26,"Englewood, CO",DISH Network,"The Data Scientist role will entail gathering and interpreting business needs, architecting and executing production data science solutions, and managing data...",43a0e3af32d3ca10,Data Scientist,,40.8,2067,30+ days,2016-10-17 23:44:33.464902,Denver
27,"Aurora, CO",University of Colorado,"Monitor trends in biomedical data curation, clinical translational sciences, and biomedical research. With six schools and colleges, CU Anschutz trains the...",a73b8ccb6e10c740,Bioinformationist,"$50,000 - $63,000 a year",51.6,140,25 days,2016-10-17 23:44:33.464902,Denver
28,"Boulder, CO","Riverside Technology, inc.",Riverside is seeking a Scientific Programmer to work on the Joint Effort for Data assimilation Integration (JEDI) in support of the U.S....,8a3826d7623e5f01,Scientific Programmer,,,,25 days,2016-10-17 23:44:33.464902,Denver
29,"Boulder, CO 80302",Google,"The Google Cloud training team already develops and delivers Google Cloud Platform product and solution training to thousands of partners, end-users and...",a3bda49fe6643525,"Cloud Instructor (Big Data, Machine Learning), Google Cloud...",,52.800003,1219,4 days,2016-10-17 23:44:33.464902,Denver
30,"Boulder, CO",University of Colorado,Part of a team that supports the teaching and research of scientists in the. Health & Human Sciences Librarian....,f93ef48f9f69d240,Health & Human Sciences Librarian,"$50,500 a year",51.6,140,3 hours,2016-10-17 23:44:33.464902,Denver
31,"Boulder, CO",Agilent,"Agilent enables customers to gain the answers and insights they seek –– so they can do what they do best:. Outstanding communication skills, both written and...",af00e92ec008ae3b,Analytical Services Scientist,,52.199997,268,13 days,2016-10-17 23:44:33.464902,Denver
32,"Denver, CO",xentity corporation,"We are looking for data analysts, data wranglers, data scientists with excellent leadership, technical, and subject matter expertise qualities....",4ee1edca5362d9bd,Data Science Analyst,,,,30+ days,2016-10-17 23:44:33.464902,Denver
33,"Denver, CO 80204 (Central West Denver area)",Connecting People inc,Work with the academic and business community to develop new techniques and contribute to research in the area of business intelligence and analytics on large...,34ca7482748e7841,Data Scientist,,,,26 days,2016-10-17 23:44:33.464902,Denver
34,"Broomfield, CO 80021",Return Path,"The Director will manage a team of data scientists, analysts and data quality specialists. The Data Science & Analytics team works closely with Product,...",a3950fc5eda9e7eb,"Director, Data Science and Analytics",,51.0,14,30+ days,2016-10-17 23:44:33.464902,Denver
35,"Boulder, CO",University of Colorado,Data Assimilation Development. Ensemble-variational data assimilation system. Research scientist to develop and test....,c547fe90887eb415,Research Associate,,51.6,140,3 days,2016-10-17 23:44:33.464902,Denver
36,"Golden, CO",National Renewable Energy Laboratory,"Work with scientific data management researchers, data scientists, software and application programmers, renewable energy scientists and other stakeholders to...",fbdf862a6e5c6395,Scientific Visualization Researcher,,42.0,26,4 days,2016-10-17 23:44:33.464902,Denver
37,"Denver, CO",National Jewish Health,Collaborates with and supports scientists in the area of bioinformatics analysis. Provide bioinformatics support to scientists....,b96c28e37cac90bf,Bioinformatics Analyst I,,42.6,44,11 days,2016-10-17 23:44:33.464902,Denver
38,"Boulder, CO",Pearson,"*Software Engineer \- Machine Learning**. , we’recommitted to a world that’s always learning and to our talented team who makesit all possible\....",87d171fc99d4ca58,Software Engineer - Machine Learning,,43.8,783,30+ days,2016-10-17 23:44:33.464902,Denver
39,"Centennial, CO",Pearson,"+ High fluency in using scientific computing tools like Python, R and/or equivalents\. Data structures, data representation, data cleaning, data governance, and...",9e23b8017125b4db,Senior Data/Research Scientist,,43.8,783,30+ days,2016-10-17 23:44:33.464902,Denver
40,"Denver, CO",xentity corporation,"Bachelor's Degree with a Masters in Business Administration, Information Technology, or specific relevant subject area....",3f7305c1eacfb94f,Government Enterprise Architect,"$95,000 - $127,000 a year",,,1 day,2016-10-17 23:44:33.464902,Denver
41,"Englewood, CO",Leidos,"Leidos is a global science and technology solutions leader working to solve the world's toughest challenges in the defense, intelligence, homeland security,...",2448aed4c1579117,Advanced Operations Research Analyst,,43.8,187,9 days,2016-10-17 23:44:33.464902,Denver
42,"Centennial, CO",Pearson,"Data mining, Big data, Scientist, Data Scientist, Education, Knowledge inference, Causal inference, Behavior detection, Time series, Learning algorithms,...",1994037b11118b14,Machine Learning Engineer,,43.8,783,30+ days,2016-10-17 23:44:33.464902,Denver
43,"Boulder, CO",RefactorU,RefactorU is looking for one or more talented data scientists to join our growing team and help us develop and lead our Data Science Bootcamp....,6a6c0fabb9abe1c2,Data Scientist (Curriculum Developer / Instructor),,,,7 days,2016-10-17 23:44:33.464902,Denver
44,"Englewood, CO 80112",Comcast,"The successful candidate will work closely with data scientists, quality engineers, source teams, and decision makers to make sense of customer viewing on a...",dad96652d7d2f4b9,Big Data Analyst,,43.8,6371,30+ days,2016-10-17 23:44:33.464902,Denver
45,"Denver, CO",Galvanize,"Lead Instructor, Principal Data Engineer - Enterprise. They lead by example and demonstrate from experience what data engineering and data science can do for...",df8eb88510d72ab8,"Lead Instructor, Principal Data Scientist - Enterprise",,60.0,2,7 days,2016-10-17 23:44:33.464902,Denver
46,"Boulder, CO",KBI Biopharma,Responsible for the management and professional development of lower level scientists and associates ; Provide technical support for clinical manufacturing and...,16a31841b03f36a3,Sr. Scientist #217,,40.8,3,30+ days,2016-10-17 23:44:33.464902,Denver
47,"Denver, CO",10Roof Technology,"Data Scientist, and a UI Developer. Familiar with applications and programming languages commonly used in advanced analytics and machine learning;...",5f67a0e1e01de4a2,"Big Data Developer (Spark, Hadoop, Hive)","$105,000 a year",,,30+ days,2016-10-17 23:44:33.464902,Denver
48,"Denver, CO 80202 (Lodo area)",KPMG,"Machine learning, data visualization, statistical modeling, data mining, or information retrieval. Eight years of professional experience working as a Data...",23e638d454862b6b,Manager - Data Scientist,,51.0,1768,25 days,2016-10-17 23:44:33.464902,Denver
49,"Denver, CO",xentity corporation,"We are looking for data analysts, data wranglers, data scientists with excellent leadership, technical, and subject matter expertise qualities....",18b3bd51e90756ae,Data Analyst,,,,30+ days,2016-10-17 23:44:33.464902,Denver
50,"Denver, CO",U.S. Bank,"The overall structure is designed to promote effective governance and risk with the goal to assess and/or manage risks that may impact the company, including...",92644d499bc21cc6,Quantitative Model Risk Analyst,,43.2,2961,29 days,2016-10-17 23:44:33.464902,Denver
51,"Golden, CO",National Renewable Energy Laboratory,"The candidate must be willing to work in an interdisciplinary field, together with scientists, engineers, policy analysts, and computer scientists, and will...",d56315ff7316b6a1,Energy Modeler - Engineer II,,42.0,26,18 days,2016-10-17 23:44:33.464902,Denver
52,"Greenwood Village, CO",Charter Communications,"Responsible for data and decision discovery, development of analytics data set assets, modeling, and delivering big data operational analytics solutions....",ed7aa68aef1974ba,"Director, Advanced Analytics",,42.6,1351,30+ days,2016-10-17 23:44:33.464902,Denver
53,"Boulder, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",43759c01798ab866,Principal Structural Engineer - Structural Analyst (659743),,43.2,35,7 days,2016-10-17 23:44:33.464902,Denver
54,"Denver, CO",ViaSat,"Once you submit your resume, we’ll send you an automated response to let you know it has been received, and someone from the recruiting group will follow up...",14ff7df1708da7b0,Intern - Marketing Research Analyst,,43.2,61,30+ days,2016-10-17 23:44:33.464902,Denver
55,"Boulder, CO 80305 (Central Boulder area)",Scaled Agile,"You will synthesize insights through the vast amount of data captured by Scaled Agile, Google Analytics, Quickbooks, YM, Salesforce other systems to develop...",c2af148c4e31470e,Data Scientist,,,,30+ days,2016-10-17 23:44:33.464902,Denver
56,"Englewood, CO 80112","Arrow Electronics, Inc.",3 years experience developing and implementing decision support systems in a business intelligence analyst or data scientist role....,8400d4140bcf153b,Big Data Developer I,,42.6,276,30+ days,2016-10-17 23:44:33.464902,Denver
57,"Boulder, CO",LENA Research Foundation,"Experience supervising small teams of engineers and scientists. You will work in collaboration with leading scientists in child language development, speech and...",b2cc43fd50039586,Sr. Research Engineer: Machine Learning and Computational Li...,,,,30+ days,2016-10-17 23:44:33.464902,Denver
58,"Golden, CO",National Renewable Energy Laboratory,Impacts of connected and automated vehicles on travel behavior (both personal and freight) and on overall transportation energy consumption.Working with large...,4c13663b4d9fc186,Postdoctoral Researcher-Transportation Data and Analysis,,42.0,26,28 days,2016-10-17 23:44:33.464902,Denver
59,"Lakewood, CO",Pacific Metrics,"Under the direct supervision of the Director of Machine Scoring, the Research Associate is responsible for supporting work related to automated scoring of...",7640a34b6f2405f1,Research Associate,,,,19 days,2016-10-17 23:44:33.464902,Denver
60,"Boulder, CO",KBI Biopharma,"May lead either the upstream or downstream portion of development, process characterization, and/or technology transfer programs, acting as subject matter...",91a7ed1bd0c49244,PD Scientist II-DSP #230,,40.8,3,6 days,2016-10-17 23:44:33.464902,Denver
61,"Boulder, CO",University of Colorado,"Scientists to convert text or binary data into NetCDF4 format, and convert text. Work directly with scientists and technicians; Earth Data Initiative....",a7fb6c0efbd1bc20,Professional Research Asst,,51.6,140,20 days,2016-10-17 23:44:33.464902,Denver
62,"Golden, CO",National Renewable Energy Laboratory,"Impacts from alternative fuel vehicle technologies and their supporting infrastructure (such as electrified vehicles/charging infrastructure, fuel cell vehicles...",5a655dc7e0cac78c,Internship (Year Round)-Transportation Data and Advanced Veh...,,42.0,26,30+ days,2016-10-17 23:44:33.464902,Denver
63,"Denver, CO 80226",Lauren Enterprises,"Looking for a Food Scientist:. Laboratory experience that includes product formulation for soaps, cleansers, health foods, or related fields....",5401a6c16cfd1fcc,Food Scientist: Chemistry & Formulations,"$35,000 a year",,,4 days,2016-10-17 23:44:33.464902,Denver
64,"Denver, CO",xentity corporation,"We are looking for GIS-specific data analysts, data wranglers, data scientists with excellent leadership, technical, and subject matter expertise qualities....",97d4078677a2df50,GIS Data Systems Analysts,,,,30+ days,2016-10-17 23:44:33.464902,Denver
65,"Denver, CO 80202 (Lodo area)",KPMG,"Lead the design and development of tools and solutions working with data scientists, data integration teams and visualization experts to deliver analysis that...",3ea0a30cb63d96b6,"Manager, Tax Technology - Machine Learning",,51.0,1768,10 days,2016-10-17 23:44:33.464902,Denver
66,"Aurora, CO 80011 (Norfolk Glen area)",Children's Hospital Colorado,Prefer 3 years experience in clinical research or clinical research informatics. The RIA 1 will consult on the data requirements of research studies and provide...,2e2e5f6888d879d7,Research Informatics Analyst I,,51.6,57,30+ days,2016-10-17 23:44:33.464902,Denver
67,"Denver, CO",CoBank,"We also provide competitive compensation, health and wellness benefits, company-funded retirement plan, matching 401(k), and professional development programs....",a30a62313b7277b5,Senior Quantitative Risk Analyst,,42.6,12,23 days,2016-10-17 23:44:33.464902,Denver
68,"Golden, CO",National Renewable Energy Laboratory,"Work with scientific data management researchers, data scientists, software and application programmers, renewable energy scientists and other stakeholders to...",7cbcefc1ad06fe4a,Scientific Data Systems Support Specialist,,42.0,26,30+ days,2016-10-17 23:44:33.464902,Denver
69,"Boulder, CO",Markit Financial Info Service,"Use data mining, machine learning, and other techniques to identify and interpret trends or patterns from complex financial data....",beb3e6a58677dafe,"Data Scientist, Markit Digital",,,,30+ days,2016-10-17 23:44:33.464902,Denver
70,"Denver, CO",ICF,"We are business analysts, policy specialists, technologists, researchers, digital strategists, social scientists and creatives....",3c4f157ecac2d897,Wind Energy Practice Consultant,,41.4,234,3 days,2016-10-17 23:44:33.464902,Denver
71,"Lakewood, CO",Natural Grocers,"Our customers have come to rely on our highly trained staff, in-store literature, nutrition counseling, educational lectures, practitioner referrals, and health...",ed0675b696ecc191,Purchasing Data and Analysis Assistant Manager,,41.4,54,4 days,2016-10-17 23:44:33.464902,Denver
72,"Denver, CO 80202 (Lodo area)",KPMG,"Lead the design and development of tools and solutions working with data scientists, data integration teams and visualization experts to deliver analysis that...",19ad2e488523db0b,"Manager, Tax Technology - Data Analytics",,51.0,1768,11 days,2016-10-17 23:44:33.464902,Denver
73,"Denver, CO",JLL,Attend all relevant sales or business team meetings and actively contribute local or national research insights....,84f441cadb50d390,GIS / Research Analyst,,43.8,759,30+ days,2016-10-17 23:44:33.464902,Denver
74,"Aurora, CO",Atara Biotherapeutics,Leads technical development and execution of novel clinical correlative assays to support clinical trials. Functions as a lead scientist to support development...,04d0ee7d8de73f48,Lead Scientist - Preclinical & Translational Science,,,,23 days,2016-10-17 23:44:33.464902,Denver
75,"Englewood, CO",Leidos,"Leidos is a global science and technology solutions leader working to solve the world's toughest challenges in the defense, intelligence, homeland security,...",8df7c243b2195e42,Senior Technical Research Analyst,,43.8,187,1 day,2016-10-17 23:44:33.464902,Denver
76,"Englewood, CO",Leidos,"Leidos is a global science and technology solutions leader working to solve the world's toughest challenges in the defense, intelligence, homeland security,...",ed49e15a67bc3f7d,Sr. Air Force Operations Research Analyst,,43.8,187,9 days,2016-10-17 23:44:33.464902,Denver
77,"Boulder, CO",UCAR,"Provides input/makes recommendations for project leaders’ decisions in areas such as project design, major purchases, and new hires....",76fbbf54451c6292,Project Scientist I - Inverse Modeling,,44.4,10,30+ days,2016-10-17 23:44:33.464902,Denver
78,"Boulder, CO 80301","SomaLogic, Inc.","We are a dedicated team of scientists, bioinformaticians, statisticians, and software developers working to build tools that change the way proteomic research...",b48c330192ab070e,Research Scientist/Scientist I/Scientist II 2016-088,,,,18 days,2016-10-17 23:44:33.464902,Denver
79,"Aurora, CO",University of Colorado,"The collaborative research group is comprised of other biostatisticians, epidemiologists and clinical research scientists....",d8d7ab2feb299744,Research Instructor,,51.6,140,30+ days,2016-10-17 23:44:33.464902,Denver
80,"Westminster, CO",DigitalGlobe,Collaborate with our scientists & engineers to understand & move their algorithms onto the GBD platform. DigitalGlobe's Geospatial Big Data (GBD) initiative...,f7cd9d54cd87a83c,Python Development Engineer/Geospatial Big Data,,43.2,52,30+ days,2016-10-17 23:44:33.464902,Denver
81,"Golden, CO",xentity corporation,"But you want to do it on actual interesting problems and be mentored by true data scientists, computer scientists, geospatial architects, agile project managers...",a9a5d048aff6a7e9,Data Science Analyst (Intern),,,,30+ days,2016-10-17 23:44:33.464902,Denver
82,"Boulder, CO",Southwest Research Institute,"Experience publishing scientific research papers that build on existing available data sets; Requires a PhD degree in Applied Physics, Astronomy, Astrophysics,...",9ca9df0a8fea4e05,RESEARCH SCIENTIST - HELIOPHYSICS,,53.4,62,30+ days,2016-10-17 23:44:33.464902,Denver
83,"Boulder, CO",Markit,"Use data mining, machine learning, and other techniques to identify and interpret trends or patterns from complex financial data....",380a7e7465d38b00,"Data Scientist, Markit Digital",,41.4,34,30+ days,2016-10-17 23:44:33.464902,Denver
84,"Denver, CO 80202 (Lodo area)",Partners Group,Ability to effectively communicate sophisticated topics to clients possessing varying degrees of subject matter expertise....,c31fab71bf3ad24e,Portfolio Quantitative Analyst,,40.2,5,30+ days,2016-10-17 23:44:33.464902,Denver
85,"Boulder, CO",Ball Aerospace,Support the Mission & Process Analytics organization in the area of data analytics and the use of qualitative and quantitative models to extract information...,48ceae9ce0387ce8,Technical Intern-Data Analytics (659543),,43.2,35,30+ days,2016-10-17 23:44:33.464902,Denver
86,"Denver, CO",Planet Forward,"The Wetland Scientist supports the project team by assisting in ecological surveys, producing ecological reports, and other tasks related to wetland delineation...",b8d7fe4222ef92a3,Wetland Scientist - Greater Denver,,44.4,8,6 days,2016-10-17 23:44:33.464902,Denver
87,"Englewood, CO 80112",Hitachi Data Systems,"HDS provides customers innovative cloud or premise-based data storage, processing, protection, and analytics capabilities to meet their growing data and...",276abd31cbb66afb,HR Intern,,51.0,783,27 days,2016-10-17 23:44:33.464902,Denver
88,"Centennial, CO 80111",Leidos,"In accordance with overall technical direction, guidance, and protocols provided by grantees, subcontractors, and the National Science Foundation, the Research...",539b36b0443ae1c9,Research Scientist (Antarctica) (Alternate position 2),,43.8,187,30+ days,2016-10-17 23:44:33.464902,Denver
89,"Denver, CO 80202 (Lodo area)",Ibotta,"Partner with VP of Consumer Insights, VP of Ibottalytics and data scientists to shape the overall Consumer Insights & Analytics product strategy and product...",8d91f8141a1166a6,"Account Executive, Consumer Insights & Analytics",,51.0,5,3 days,2016-10-17 23:44:33.464902,Denver
90,"Boulder, CO",Novella Clinical,"Input to project timelines, and ensure that project timelines are met for both. ICH, and FDA guidelines and regulations applicable to conduct clinical....",210facdf64e3a8e8,Sr. Statistical Programmer,,43.8,19,30+ days,2016-10-17 23:44:33.464902,Denver
91,"Westminster, CO","Flagship Biosciences, Inc.","The project as a whole is intended to provide Flagship’s entire image analysis and data management infrastructure, enabling Flagship computer vision scientists...",4ffdcd0e32dcd5d1,Software Engineer,,,,10 days,2016-10-17 23:44:33.464902,Denver
92,"Denver, CO",University of Denver,Responsibilities of the position include preparing census data files; Respond to ad hoc requests for institutional data and analyses....,b04371defc02df34,Research Analyst - The Office of Institutional Research & An...,,52.199997,60,30+ days,2016-10-17 23:44:33.464902,Denver
93,"Boulder, CO 80302",Google,"As a Technical Curriculum Developer, you will work closely with technical subject matter experts (SMEs) to design, develop and maintain technical learning...",76f4fe296c47a3ab,"Technical Curriculum Developer, Google Cloud Platform",,52.800003,1219,17 days,2016-10-17 23:44:33.464902,Denver
94,"Boulder, CO",Archer,"Excellent communication skills and ability to work with scientists, software engineers and collaborators. Experience with next-gen sequencing data analysis a...",75667a469fb91822,Software Engineer (ADX0044),,51.6,35,12 days,2016-10-17 23:44:33.464902,Denver
95,"Boulder, CO",KBI Biopharma,"May lead either the upstream or downstream portion of development, process characterization, and/or technology transfer programs, acting as subject matter...",61652b9b695619cd,Scientist I/II (Temp Only) #212,,40.8,3,30+ days,2016-10-17 23:44:33.464902,Denver
96,"Boulder, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",fedb82c17e253b04,Subcontract Lead (659736),,43.2,35,9 days,2016-10-17 23:44:33.464902,Denver
97,"Boulder, CO",Association of Universities for Research in Astron...,"Ensure that DKIST scientific requirements for the “First Light” DKIST Data Center are pragmatic, complete, correct, and approved, by collaborating effectively...",28e163bfb5398f0f,Associate Scientist,,,,30+ days,2016-10-17 23:44:33.464902,Denver
98,"Denver, CO 80204 (Central West Denver area)",Denver Health,"The Denver Health system includes the Rocky Mountain Regional Level I Trauma Center, a 525-bed acute care medical center, Denver’s 911 emergency medical...",2f8a2db5819fc455,RN-Statistical Research Specilist Nursing,"$66,654 a year",42.0,88,30+ days,2016-10-17 23:44:33.464902,Denver
99,"Denver, CO",ViaSat,"Work with data scientists to develop, maintain, and evolve multidimensional segmentation models. Use business analytics and intelligence to interpret data and...",dcc2189b84a5020a,Retention Marketing Manager,,43.2,61,25 days,2016-10-17 23:44:33.464902,Denver
100,"Denver, CO",Seneca Companies,"Work with Project Manager regarding project status, schedules and interpretation of results. Work directly with Project Manager to coordinate field activities,...",753cc0ff862e4183,Environmental Field Scientist,,43.2,7,3 days,2016-10-17 23:44:33.464902,Denver
101,"Westminster, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",a31b9fcb22aaed9b,Antenna (Low Observable) Engineer I (658443),,43.2,35,9 days,2016-10-17 23:44:33.464902,Denver
102,"Aurora, CO",DIAGNOSTIC LABORATORIES,The Clinical Laboratory Scientist works under the supervision of the Lead Clinical Laboratory Scientist as well as the Laboratory Manager and Laboratory...,89ee2d16f080cec4,Clinical Laboratory Scientist,,40.2,50,27 days,2016-10-17 23:44:33.464902,Denver
103,"Boulder, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",1434993faed5304a,Process Center Technician II (659262),,43.2,35,18 days,2016-10-17 23:44:33.464902,Denver
104,"Boulder, CO",UCAR,"Proficiency in scientific programming in R and Python, and proficiency in geographic information systems....",9f9f4237db002fd3,Postdoctoral Researcher,,44.4,10,3 days,2016-10-17 23:44:33.464902,Denver
105,"Denver, CO",Encana,"The Data Analyst will manage data-gathering activities, supporting the Encana master data management strategy as well as supporting visualization and analytics...",cfcabb311729dbcf,Data Analyst,,51.0,54,30+ days,2016-10-17 23:44:33.464902,Denver
106,"Westminster, CO",Ball Aerospace,"Our team of more than 3,000 engineers, scientists, technicians and support staff drives all the achievements at Ball Aerospace....",c3af8616c856bd00,Phased Array Engineer I (659720),,43.2,35,14 days,2016-10-17 23:44:33.464902,Denver
107,"Boulder, CO",National Ecological Observatory Network Inc,"A 30+ year project dedicated to understanding how changes in climate, land use and invasive species impact ecology, the observatorys scientists and engineers...",dde9098f245596d5,Software Engineer II,,,,30+ days,2016-10-17 23:44:33.464902,Denver
108,"Boulder, CO",University of Colorado,"Of visiting scientists; Tackle major scientific, technological, education, broadening participation and....",d63d8ea869db6083,Managing Director for STROBE,"$100,000 - $115,000 a year",51.6,140,3 days,2016-10-17 23:44:33.464902,Denver
109,"Golden, CO 80401",Baby Genes Inc,"Consultation and communication clinical consultants, clinical contacts, physicians and pathologists to ensure high quality results are released according to...",449ad7a2c644441c,Clinical Lab Manager,,,,2 days,2016-10-17 23:44:33.464902,Denver
110,"Aurora, CO",Staples,"This role will conduct research, perform analysis, and collaborate with business subject matter experts in order to turn data into actionable insights....",2cd1733c651c202b,Customer Experience Research Analyst,,43.2,5429,30+ days,2016-10-17 23:44:33.464902,Denver
111,"Broomfield, CO 80021",Return Path,You will also be working very closely with the Data Scientists and Product Managers to build an effective system that complements the skills of the Data...,9cb82e63e91afd9a,Software Engineer,,51.0,14,30+ days,2016-10-17 23:44:33.464902,Denver
