,location,company,summary,jkid,title,salary,stars,reviews,post_date,pull_date,search_city
0,"Salt Lake City, UT","BioFire Diagnostics, LLC.","R, SQL, and HTML. Identifies, analyzes, and interprets trends or patterns in complex data sets. Works closely with senior members of the Data Science team and...",610cbbe7ad115645,Associate Data Scientist II,,,,5 days,2016-10-18 00:20:45.932938,Salt Lake City
1,"South Jordan, UT",Teradata,"Think Big Data Scientist. Perform data wrangling and extract exploratory insights from big data. As a Senior Data Scientist, you will:....",a11c260f7628b5c9,Think Big Data Scientist,,44.4,75,10 days,2016-10-18 00:20:45.932938,Salt Lake City
2,"Salt Lake City, UT",Intermountain Healthcare,"Population health management analytics (PHMA) supports the development, implementation, and measurement of systems of care that assess the health needs of a...",ad08e85cbe86f504,Data Analyst-Statistical-Stf,,51.6,284,2 days,2016-10-18 00:20:45.932938,Salt Lake City
3,"Salt Lake City, UT",University of Utah Health Care,"Works with teams to generate and organize methods, plans, and data constructs necessary for effective clinical and business analyses....",2fd281e535fa3bb1,Data Statistician,,52.199997,38,13 days,2016-10-18 00:20:45.932938,Salt Lake City
4,"West Valley City, UT",Zions Management Services,The Data Scientist. Determine opportunities and needs around the use of machine and deep. Scientist to join our Enterprise Data Science team....,9a754cc3911b2007,Data Scientist,,,,26 days,2016-10-18 00:20:45.932938,Salt Lake City
5,"Farmington, UT 84025",Pluralsight,Experience working with data scientists leveraging Hadoop. Perform rapid prototyping of experimental solutions in collaboration with data scientists....,5b4ffe5f80144430,Experience Operations Data Scientist,,60.0,2,1 hour,2016-10-18 00:20:45.932938,Salt Lake City
6,"Salt Lake City, UT",University of Utah,"Travel to scientific and resource management meetings, research sites and other events that further the mission of the Conservation Department....",5861275cb28d89d0,Research Analyst,"$31,600 - $45,000 a year",52.800003,232,3 hours,2016-10-18 00:20:45.932938,Salt Lake City
7,"Salt Lake City, UT",TEKSystems,"Expereince using R, Python, SAS to explore aggregat or profile data. 3 years experiecnce manipulating large and/or complex data sets....",f363285ea4fa0878,Data Scientist,$45 - $75 an hour,44.4,1371,11 days,2016-10-18 00:20:45.932938,Salt Lake City
8,"Salt Lake City, UT",University of Utah,Summarizes results of clinical studies in the form of scientific abstracts and manuscripts. Researches and stays current with project related scientific...,11c159653a2bb961,Research Scientist,"$47,600 - $90,400 a year",52.800003,232,19 days,2016-10-18 00:20:45.932938,Salt Lake City
9,"Salt Lake City, UT",Zions Management Services,"Perform modeling, data analysis and programming in SAS, SQL and Java. Experience with SQL, Excel, Access, PowerPoint, and working with large data sets is a plus...",2b9b325b28b34e3f,Intern - Quantitative Modeling Analyst,,,,7 hours,2016-10-18 00:20:45.932938,Salt Lake City
10,"Murray, UT 84107",Finicity,"As a Data Scientist, you will take lead on exploring and creating business value from data science operations in new business data domains, working with other...",16b8c0ab45e6897a,Data Scientist,,43.2,7,6 days,2016-10-18 00:20:45.932938,Salt Lake City
11,"Salt Lake City, UT",Epic Games,Building a deep understanding of our products and become the de-facto expert on all analytics data collectedWorking with publishing and design to document...,3e39838458b83d53,Senior Statistical Data Analyst,,39.0,6,15 days,2016-10-18 00:20:45.932938,Salt Lake City
12,"Draper, UT",Crest Financial,"Provide analytics expertise, direction and guidance to data scientists, technical architects and business users to enable efficient and robust analytics...",a35a417e7ecb1dea,Data Scientist / Statistician,,42.0,11,12 days,2016-10-18 00:20:45.932938,Salt Lake City
13,"Salt Lake City, UT","BioFire Diagnostics, LLC.","Qualified candidates will have experience programming in JavaScript, SQL, R, and Python (or other back-end language) to aide in data handling, analysis,...",904785aee8e81524,Jr. Data Scientist,,,,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
14,"South Jordan, UT",HireVue,"Data Scientists on our team contribute to every step of product development. HireVue’s rich data set combining video, audio, textual data combined with...",e5830cd33703ddcd,Data Scientist,,60.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
15,"West Valley City, UT",West Valley College,"Incumbents are subject to frequent interruptions and contact in person and on the telephone with administrative, academic and classified staff and the general...",fc24adaee9a51cfd,Research Analyst,"$6,327 - $6,930 a month",55.199997,12,2 days,2016-10-18 00:20:45.932938,Salt Lake City
16,"Salt Lake City, UT",University of Utah,"Utilizing knowledge and skills in bioinformatics and biostatistics you will create new data analysis scripts, data management strategies, and data visualization...",21021cf294ddee1e,Biostatistician I,"$39,300 - $72,700 a year",52.800003,232,12 days,2016-10-18 00:20:45.932938,Salt Lake City
17,"Murray, UT",IN2M Technologies / Finicity,"As a Data Scientist, you will take lead on exploring and creating business value from data science operations in new business data domains, working with other...",ca2ba5c037fb86ef,Data Scientist,,,,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
18,"Salt Lake City, UT",Teva Pharmaceuticals,"Business, scientific and personal computer hardware and software applications. Ensures project deadlines and performance standards are established and met....",54bf8a32ffaa1a51,Scientist I,,43.2,254,3 hours,2016-10-18 00:20:45.932938,Salt Lake City
19,"Salt Lake City, UT 84123",Nelson Labs,"We offer a traditional health plan, an HSA value plan, dental and vision plans, Flexible Spending Accounts, and a Roth 401k with a 4% employer match....",aa18a3d1434f2e36,Laboratory Analyst I,,51.6,17,4 hours,2016-10-18 00:20:45.932938,Salt Lake City
20,"Draper, UT",Progressive Leasing,"Provide analytics expertise, direction and guidance to data scientists, technical architects and business users to enable efficient and robust analytics...",fad0e761d04024a5,Data Scientist,,43.2,22,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
21,"Salt Lake City, UT",University of Utah,"Reviews scientific journals, abstracts and other literature for information concerning experimental procedures....",321503d2e170c6e8,Scientist 2,"$39,300 - $72,700 a year",52.800003,232,6 days,2016-10-18 00:20:45.932938,Salt Lake City
22,"Draper, UT",Proofpoint,"Your primary focus will be in applying your skills in data mining, data cleaning, statistical analysis, machine learning and predictive analytics in bulding out...",79921611170377cd,Data Science Work-Study Intern – Undergrad,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
23,"Salt Lake City, UT 84123",Nelson Labs,"We offer a traditional health plan, an HSA value plan, dental and vision plans, Flexible Spending Accounts, and a Roth 401k with a 4% employer match....",5866717a20e488e5,Packaging - Laboratory Analyst,,51.6,17,4 days,2016-10-18 00:20:45.932938,Salt Lake City
24,"Cottonwood Heights, UT",Overstock.com,"Continuously research new data mining, machine learning, and analysis techniques. Perform ad hoc analyses using statistics, machine learning, and data mining...",3bee143fb48d9f4b,Data Scientist,,43.2,82,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
25,"Cottonwood Heights, UT",Overstock.com,The Data Visualization Specialist will help design and implement “Data Storytelling” or visual narrative guidelines and best practices within the EBI...,5e23c4e287f8a909,Data Visualization Scientist,,43.2,82,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
26,"Salt Lake City, UT 84106 (Sugar House area)","H.W. Lochner, Inc.","Health, Dental and Vision Insurance. Ability to manage multiple tasks and work in a collaborative team environment....",d925e96661efe553,NEPA Planner,"$55,000 - $85,000 a year",,,17 days,2016-10-18 00:20:45.932938,Salt Lake City
27,"Salt Lake City, UT",University of Utah,Presentation at research meetings and to contribute to scientific articles as co-and/or first author is expected....,4f286c5a2698719c,Post Doctoral Fellow (E),"$40,000 - $55,000 a year",52.800003,232,28 days,2016-10-18 00:20:45.932938,Salt Lake City
28,"Salt Lake City, UT",IDbyDNA,"Draft and develop validation plans, validation documents, and standard operating procedures. IDbyDNA is looking for a full-time research scientist working at...",75ba44c81040ee2e,Research Scientist,,,,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
29,"Salt Lake City, UT","BioFire Diagnostics, LLC.",BioFire Diagnostics is seeking a Clinical Research Scientist to join the Clinical Affairs team within the Regulated Products department....,6b616c274de7ba8c,Clinical Research Scientist,,,,5 days,2016-10-18 00:20:45.932938,Salt Lake City
30,"Murray, UT 84107",Finicity,"Data Scientist, Senior Data Scientist. Deep understanding of and experience with machine learning models and data analysis....",d9c3cffc15a139e8,"Director, Finicity Data Lab",,43.2,7,6 days,2016-10-18 00:20:45.932938,Salt Lake City
31,"Draper, UT",Proofpoint,We need a Data Scientist who will work on a cross-functional team to help uncover cyber threat information hidden in large amounts of data from various sources...,610e6a08927f9934,Principal Data Scientist,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
32,"Salt Lake City, UT 84101 (People's Freeway area)",Reliable Software Resources,"3 years experience manipulating large and/or complex data sets2) 3 years experience with SQL3) 3 Years experience utilizing programming languages such as R,...",468ee43e87027880,Data Scientist,,39.0,4,5 days,2016-10-18 00:20:45.932938,Salt Lake City
33,"Salt Lake City, UT","BioFire Diagnostics, LLC.",BioFire Diagnostics is currently seeking a Scientist to join the Clinical Affairs team within the Regulated Products department....,815aeaf2545f8171,Scientist,,,,14 days,2016-10-18 00:20:45.932938,Salt Lake City
34,"Salt Lake City, UT","T.D. Williamson, Inc.","Enjoys working with scientists and engineers to create innovative solutions,. Data warehousing and business intelligence frameworks,....",feac9b15775eb237,Software Engineer II,,,,10 days,2016-10-18 00:20:45.932938,Salt Lake City
35,"Salt Lake City, UT",HDR,"We create an unshakable foundation for progress because our multidisciplinary teams also include scientists, economists, builders, analysts and artists....",ac9843481cb4808c,Water Resources EIT,,51.0,122,13 days,2016-10-18 00:20:45.932938,Salt Lake City
36,"Salt Lake City, UT",University of Utah,"An interdisciplinary committee composed of social and natural scientists will review the applications. The SWC cluster connects research on ecology, hydrology,...",1188b7c242385550,"Society, Water, and Climate- Earth System Science",,52.800003,232,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
37,"Lehi, UT 84043",Young Living Essential Oils,"Works with senior scientists on issues of product safety. Ability to communicate ideas with scientists, medical professionals and non-scientist....",8c05603a530bed21,"Associate Scientist, Product & Safety Education",,51.0,53,1 day,2016-10-18 00:20:45.932938,Salt Lake City
38,"Cottonwood Heights, UT",Overstock.com,"Continuously research new data mining, machine learning, and analysis techniques. A senior data scientist should be fluent in both the mathematical methods and...",88b022ba24c026b1,Senior Data Scientist,,43.2,82,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
39,"Salt Lake City, UT",BioFire Defense,May require a Bachelor’s degree in a scientific discipline or equivalent and demonstrated working knowledge of scientific principles....,1858b4de1c7d032e,Research Associate I or II,,,,12 days,2016-10-18 00:20:45.932938,Salt Lake City
40,"Salt Lake City, UT",Reed Elsevier,"A global company based in Amsterdam, Elsevier partners with scientists, researchers, healthcare providers, educators and decision-makers in academic...",6e70d214131b6291,Software Engineer III,,42.6,32,12 days,2016-10-18 00:20:45.932938,Salt Lake City
41,"West Valley City, UT",Zions Management Services,With other developers and data scientists to code proof-of-concept projects on. Of SQL and NoSQL data stores and solutions required. Large scale data sets....,0f1a39f86e518b80,Data Sciences Developer,,,,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
42,"Murray, UT",IN2M Technologies / Finicity,"Data Scientist, Senior Data Scientist. Deep understanding of and experience with machine learning models and data analysis....",d632ddbfe027ea5b,"Director, Finicity Data Lab",,,,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
43,"Salt Lake City, UT",USANA Health Sciences,"(3) role involves interacting with Business Intelligence group, including ETL developers, software engineers, data scientists, and business intelligence...",b1f8c8b7842eb3a7,Senior MicroStrategy Administrator & Developer,,52.199997,53,21 days,2016-10-18 00:20:45.932938,Salt Lake City
44,"Salt Lake City, UT",Genysis Labs,Collects and researches data. Perform peer review of the analytical work to ensure accuracy and completeness of results....,59b2387f2c7a538e,Analytical Product Development Scientist,,,,12 days,2016-10-18 00:20:45.932938,Salt Lake City
45,"South Jordan, UT",Lifetime Fitness,Experience tracking statistical data for basketball games. Track all relevant statistics during games. Work closely with League Coordinator to ensure member...,1113de9b0b964e42,Ultimate Hoops Statistician,,42.6,752,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
46,"Salt Lake City, UT 84123",Nexant,"Develop, extract, transformation and loading procedures for implementing data integration and data migration tasks in support of other data integration projects...",a188ecacedebe453,Outbound Research Lab Manager (Project Analyst I),,41.4,20,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
47,"Salt Lake City, UT",University of Utah,This is an exciting opportunity for scientific advancement while working as part of the Human Connectome project....,dc8e5b16a7f97004,Post Doctoral Research Assoc,"$40,000 - $51,096 a year",52.800003,232,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
48,"Salt Lake City, UT 84123",Nexant,"Develop, extract, transformation and loading procedures for implementing data integration and data migration tasks in support of other data integration projects...",82deec33d786fbd2,Survey Research – Outbound Manager (Project Analyst I),,41.4,20,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
49,"Salt Lake City, UT","BioFire Diagnostics, LLC.",In school for a Bachelor’s degree in scientific discipline or equivalent and demonstrate working knowledge of scientific principles....,8f68149f3163471a,R&D Intern,,,,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
50,"Salt Lake City, UT",University of Utah,"Performs clinical and research diagnostic imaging procedures to assist the nuclear medicine physicians, radiologists and scientists, while adhering to all...",cfa56987b5341761,Nuclear Medicine Technologist,"$67,495 - $107,992 a year",52.800003,232,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
51,"Murray, UT",Intermountain Healthcare,"Experience in relevant areas of the clinical laboratory. It means that the quest for clinical excellence is not just a goal, but a given....",9d10ef80bc6102b3,Med Tech/MLS-Registered - Central Lab - Part time,$21.26 an hour,51.6,284,7 days,2016-10-18 00:20:45.932938,Salt Lake City
52,"Draper, UT",Progressive Leasing,Work with data scientists to test new pricing options and understand price tradeoffs. Full Health Benefits - Medical/Dental/Vision....,0119da39a561d37d,Risk Pricing Manager,,43.2,22,27 days,2016-10-18 00:20:45.932938,Salt Lake City
53,"Salt Lake City, UT",CDK Global,"From data scientists to sales and operations experts, we’re hiring to support your growth and ours - Green light your career ....",52dd11cbb37dd651,"Inside Sales Account Manager - Salt Lake City, UT",,41.4,74,15 days,2016-10-18 00:20:45.932938,Salt Lake City
54,"Draper, UT",Progressive Leasing,"Collaborate with other Software Engineers, Data Scientists, Data Engineers in Architecting, Developing and Innovating a very robust, scalable and flexible...",3f2f2e4488e09b1f,Quality Assurance Analyst,,43.2,22,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
55,"Salt Lake City, UT",RB,"Partner with project manager and project representatives from Regulatory, Medical/Clinical, Marketing, Quality Assurance, Technical, and Supply to d....",e976cddca7322f87,Health Food Formulation Scientist,,42.0,39,13 days,2016-10-18 00:20:45.932938,Salt Lake City
56,"Salt Lake City, UT",Reckitt Benckiser Group,"Partner with project manager and project representatives from Regulatory, Medical/Clinical, Marketing, Quality Assurance, Technical, and Supply to d....",c9fe01bb3d9881c5,Health Food Formulation Scientist,,51.0,5,11 days,2016-10-18 00:20:45.932938,Salt Lake City
57,"Salt Lake City, UT",University of Utah,"The Department of Radiology and Imaging Sciences advances medical imaging technologies, ranging from modeling and image processing algorithms to clinical trials...",b31060df567377aa,"Manager, Laboratory","$60,700 - $115,300 a year",52.800003,232,19 days,2016-10-18 00:20:45.932938,Salt Lake City
58,"Salt Lake City, UT",Barr Engineering,"Today, our over 750 engineers, scientists, technical specialists, and support staff work with clients in the mining, power, refining, manufacturing, and forest...",baed306264a050c7,Internship - Environmental Permitting and Compliance Focus,,55.800003,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
59,"Salt Lake City, UT",IDbyDNA,Develop and improve IDbyDNA’s Taxonomer-based data analysis pipelines. Perform metagenomic analysis on Next Generation Sequencing data sets....,6e32e5aba5cc9551,Bioinformatics Scientist,,,,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
60,"Salt Lake City, UT",University of Utah,"Credentialing as a Certified Clinical Research Coordinator ( CCRC ), Certified Clinical Research Professional ( CCRP ), Certified Clinical Research Associate (...",07eb047d7cf178c0,Pediatric Project Manager II,"$47,600 - $69,000 a year",52.800003,232,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
61,"Salt Lake City, UT",Reed Elsevier,"This position performs complex research, design, and software development assignments within a software functional area or product line, and provides direct...",d6df68ec04d6aad1,Senior Software Engineer,,42.6,32,13 days,2016-10-18 00:20:45.932938,Salt Lake City
62,"Salt Lake City, UT",RB,"Bachelor’s Degree in relevant scientific major. Partner with project manager and project representatives from Regulatory, Medical/Clinical, Marketing, Quality...",b7faf09e7e8b2f7c,Asst. Formulation Scientist-VMS,,42.0,39,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
63,"Draper, UT",Proofpoint,Working closely with Data Scientists to advise on implementation of models for predictive analytics. Your primary focus will be in applying your software skills...,1aa4f1cdec64dc42,Senior Software Developer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
64,"Murray, UT",Intermountain Healthcare,"Experience in relevant areas of the clinical laboratory. It means that the quest for clinical excellence is not just a goal, but a given....",543e26b3c400c8b3,Med Tech/MLS-Registered - Central Lab - Full time,$21.26 an hour,51.6,284,7 days,2016-10-18 00:20:45.932938,Salt Lake City
65,"Salt Lake City, UT 84109","Sera Prognostics, Inc.","Interface with Mass Spectrometer scientists, clinical scientists and clinicians to analyze large scale proteomics, genomic, and immunoassay datasets....",dd33acd9c800a2ab,Head of Bioinformatics,,,,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
66,"Salt Lake City, UT",University of Utah,"The Nano Institute of Utah provides an organization wherein scientists, engineers and clinicians from across the University, the State and elsewhere work...",2c031b5ec04a54ca,Office Assistant,$10 - $11 an hour,52.800003,232,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
67,"Salt Lake City, UT",University of Utah,Candidates whose scientific interests dovetail with the clinical strengths of the HCI DOTs are particularly encouraged to apply....,3d308ab52516fda7,Research Associate,,52.800003,232,26 days,2016-10-18 00:20:45.932938,Salt Lake City
68,"Salt Lake City, UT",Salt Lake Community College,"Game statistician for Volleyball, Basketball and Soccer SLCC home events Essential Responsibilities and Duties Overall responsibilities would consist of but",ffd476af0bb8f22a,"Specialist, Athletics Statistician",$9.67 - $10.64 an hour,52.199997,88,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
69,"Salt Lake City, UT",USANA Health Sciences,USANA is committed in improving human health by bringing latest scientific breakthroughs into nutritional application....,c33b9171dcdbecd1,Senior Scientist,,52.199997,53,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
70,"Draper, UT",Proofpoint,"This includes Software Engineers, QA Engineers, Data Scientists and Security Experts. Analyze new threats and offer deep insight through data-driven intel....",b87e4772c3554525,DevOps Engineer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
71,"Salt Lake City, UT 84119",ARUP Laboratories,Data handling and input; Works with Technical Supervisor to oversee the transfer of new tests into the clinical lab;...,61ca361bc1d6900c,Histotechnologist/Medical Technologist Specialist,,51.0,60,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
72,"Salt Lake City, UT 84101 (People's Freeway area)",Goldman Sachs,"Understanding of statistical analysis, experience with packages such as R, MATLAB, SAS, Stata, etc. preferred....",436711de357f5e9f,"GIR, Global Macro Research, Portfolio Strategy, Business Ana...",,51.6,497,19 days,2016-10-18 00:20:45.932938,Salt Lake City
73,"Salt Lake City, UT 84119",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",e6f51138118229a9,Configuration Analyst,,44.4,1657,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
74,"Salt Lake City, UT 84120",Quartzdyne,"If you have the opportunity to join our team you will work under the direction of the Lead Mechanical Engineer, but also work closely with other very talented...",4f8735053a5da6f5,Mechanical Engineer,,55.800003,4,21 days,2016-10-18 00:20:45.932938,Salt Lake City
75,"Salt Lake City, UT","BioFire Diagnostics, LLC.",R equire s a b achelor’s degree in a scientific discipline. Tracks clinical specimens in database . Reports to the Lab Supervisor or a Scientist....,a79f077405b72ee4,Research Associate I,,,,12 days,2016-10-18 00:20:45.932938,Salt Lake City
76,"Salt Lake City, UT 84101 (People's Freeway area)",Goldman Sachs,Strong organizational skills and the ability to manage multiple assignments concurrently. Functional background or relevant experience in finance and accounting...,7d6e4a45bbe450c0,"Finance, Credit Risk Management and Advisory (CRMA), Credit...",,51.6,497,7 days,2016-10-18 00:20:45.932938,Salt Lake City
77,"Draper, UT",Proofpoint,Work collaboratively with engineers and data scientists to fix issues with the product. Analyze new threats and offer deep insight through data-driven intel....,0dd4f8c1bb1043e0,Quality Assurance Engineer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
78,"Draper, UT",Proofpoint,"This includes Software Engineers, QA Engineers, Data Scientists and Security Experts. Analyze new threats and offer deep insight through data-driven intel....",b87e4772c3554525,DevOps Engineer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
79,"Salt Lake City, UT 84119",ARUP Laboratories,Data handling and input; Works with Technical Supervisor to oversee the transfer of new tests into the clinical lab;...,61ca361bc1d6900c,Histotechnologist/Medical Technologist Specialist,,51.0,60,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
80,"Salt Lake City, UT 84101 (People's Freeway area)",Goldman Sachs,"Understanding of statistical analysis, experience with packages such as R, MATLAB, SAS, Stata, etc. preferred....",436711de357f5e9f,"GIR, Global Macro Research, Portfolio Strategy, Business Ana...",,51.6,497,19 days,2016-10-18 00:20:45.932938,Salt Lake City
81,"Salt Lake City, UT 84119",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",e6f51138118229a9,Configuration Analyst,,44.4,1657,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
82,"Salt Lake City, UT 84120",Quartzdyne,"If you have the opportunity to join our team you will work under the direction of the Lead Mechanical Engineer, but also work closely with other very talented...",4f8735053a5da6f5,Mechanical Engineer,,55.800003,4,21 days,2016-10-18 00:20:45.932938,Salt Lake City
83,"Salt Lake City, UT","BioFire Diagnostics, LLC.",R equire s a b achelor’s degree in a scientific discipline. Tracks clinical specimens in database . Reports to the Lab Supervisor or a Scientist....,a79f077405b72ee4,Research Associate I,,,,12 days,2016-10-18 00:20:45.932938,Salt Lake City
84,"Salt Lake City, UT 84101 (People's Freeway area)",Goldman Sachs,Strong organizational skills and the ability to manage multiple assignments concurrently. Functional background or relevant experience in finance and accounting...,7d6e4a45bbe450c0,"Finance, Credit Risk Management and Advisory (CRMA), Credit...",,51.6,497,7 days,2016-10-18 00:20:45.932938,Salt Lake City
85,"Draper, UT",Proofpoint,Work collaboratively with engineers and data scientists to fix issues with the product. Analyze new threats and offer deep insight through data-driven intel....,0dd4f8c1bb1043e0,Quality Assurance Engineer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
86,"Draper, UT",Proofpoint,"This includes Software Engineers, QA Engineers, Data Scientists and Security Experts. Analyze new threats and offer deep insight through data-driven intel....",b87e4772c3554525,DevOps Engineer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
87,"Salt Lake City, UT 84119",ARUP Laboratories,Data handling and input; Works with Technical Supervisor to oversee the transfer of new tests into the clinical lab;...,61ca361bc1d6900c,Histotechnologist/Medical Technologist Specialist,,51.0,60,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
88,"Salt Lake City, UT 84101 (People's Freeway area)",Goldman Sachs,"Understanding of statistical analysis, experience with packages such as R, MATLAB, SAS, Stata, etc. preferred....",436711de357f5e9f,"GIR, Global Macro Research, Portfolio Strategy, Business Ana...",,51.6,497,19 days,2016-10-18 00:20:45.932938,Salt Lake City
89,"Salt Lake City, UT 84119",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",e6f51138118229a9,Configuration Analyst,,44.4,1657,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
90,"Salt Lake City, UT 84120",Quartzdyne,"If you have the opportunity to join our team you will work under the direction of the Lead Mechanical Engineer, but also work closely with other very talented...",4f8735053a5da6f5,Mechanical Engineer,,55.800003,4,21 days,2016-10-18 00:20:45.932938,Salt Lake City
91,"Salt Lake City, UT","BioFire Diagnostics, LLC.",R equire s a b achelor’s degree in a scientific discipline. Tracks clinical specimens in database . Reports to the Lab Supervisor or a Scientist....,a79f077405b72ee4,Research Associate I,,,,12 days,2016-10-18 00:20:45.932938,Salt Lake City
92,"Salt Lake City, UT 84101 (People's Freeway area)",Goldman Sachs,Strong organizational skills and the ability to manage multiple assignments concurrently. Functional background or relevant experience in finance and accounting...,7d6e4a45bbe450c0,"Finance, Credit Risk Management and Advisory (CRMA), Credit...",,51.6,497,7 days,2016-10-18 00:20:45.932938,Salt Lake City
93,"Draper, UT",Proofpoint,Work collaboratively with engineers and data scientists to fix issues with the product. Analyze new threats and offer deep insight through data-driven intel....,0dd4f8c1bb1043e0,Quality Assurance Engineer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
94,"Draper, UT",Proofpoint,"This includes Software Engineers, QA Engineers, Data Scientists and Security Experts. Analyze new threats and offer deep insight through data-driven intel....",b87e4772c3554525,DevOps Engineer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
95,"Salt Lake City, UT 84119",ARUP Laboratories,Data handling and input; Works with Technical Supervisor to oversee the transfer of new tests into the clinical lab;...,61ca361bc1d6900c,Histotechnologist/Medical Technologist Specialist,,51.0,60,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
96,"Salt Lake City, UT 84101 (People's Freeway area)",Goldman Sachs,"Understanding of statistical analysis, experience with packages such as R, MATLAB, SAS, Stata, etc. preferred....",436711de357f5e9f,"GIR, Global Macro Research, Portfolio Strategy, Business Ana...",,51.6,497,19 days,2016-10-18 00:20:45.932938,Salt Lake City
97,"Salt Lake City, UT 84119",ADP,"At ADP, the world's largest B2B cloud company, our Technology team is comprised of brilliant engineers, architects, data scientists, infrastructure experts, and...",e6f51138118229a9,Configuration Analyst,,44.4,1657,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
98,"Salt Lake City, UT 84120",Quartzdyne,"If you have the opportunity to join our team you will work under the direction of the Lead Mechanical Engineer, but also work closely with other very talented...",4f8735053a5da6f5,Mechanical Engineer,,55.800003,4,21 days,2016-10-18 00:20:45.932938,Salt Lake City
99,"Salt Lake City, UT","BioFire Diagnostics, LLC.",R equire s a b achelor’s degree in a scientific discipline. Tracks clinical specimens in database . Reports to the Lab Supervisor or a Scientist....,a79f077405b72ee4,Research Associate I,,,,12 days,2016-10-18 00:20:45.932938,Salt Lake City
100,"Salt Lake City, UT 84101 (People's Freeway area)",Goldman Sachs,Strong organizational skills and the ability to manage multiple assignments concurrently. Functional background or relevant experience in finance and accounting...,7d6e4a45bbe450c0,"Finance, Credit Risk Management and Advisory (CRMA), Credit...",,51.6,497,7 days,2016-10-18 00:20:45.932938,Salt Lake City
101,"Draper, UT",Proofpoint,Work collaboratively with engineers and data scientists to fix issues with the product. Analyze new threats and offer deep insight through data-driven intel....,0dd4f8c1bb1043e0,Quality Assurance Engineer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
102,"Draper, UT",Proofpoint,"This includes Software Engineers, QA Engineers, Data Scientists and Security Experts. Analyze new threats and offer deep insight through data-driven intel....",b87e4772c3554525,DevOps Engineer,,42.0,4,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
103,"Salt Lake City, UT 84119",ARUP Laboratories,Data handling and input; Works with Technical Supervisor to oversee the transfer of new tests into the clinical lab;...,61ca361bc1d6900c,Histotechnologist/Medical Technologist Specialist,,51.0,60,30+ days,2016-10-18 00:20:45.932938,Salt Lake City
104,"Salt Lake City, UT 84101 (People's Freeway area)",Goldman Sachs,"Understanding of statistical analysis, experience with packages such as R, MATLAB, SAS, Stata, etc. preferred....",436711de357f5e9f,"GIR, Global Macro Research, Portfolio Strategy, Business Ana...",,51.6,497,19 days,2016-10-18 00:20:45.932938,Salt Lake City
